RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
5714980,-0.16000,69.6250,158,72,0.42149
5714990,-0.14500,72.6250,158,72,0.41294
5715000,-0.13000,78.2500,157,72,0.40440
5715010,-0.10500,86.6250,157,72,0.39634
5715020,-0.08000,107.9375,157,72,0.38095
5715030,-0.05500,118.5625,157,72,0.37363
5715040,-0.03000,128.1250,157,72,0.36654
5715050,-0.00500,136.1875,157,72,0.35995
5715060,0.01500,147.1875,157,72,0.34823
5715070,0.03000,150.2500,157,72,0.34383
5715080,0.04500,152.0625,157,72,0.33871
5715090,0.05000,152.9375,157,72,0.33309
5715100,0.05000,152.9375,157,72,0.32210
5715110,0.04500,152.5000,157,72,0.31648
5715120,0.04000,151.8125,157,72,0.31111
5715130,0.04000,151.0000,157,72,0.30598
5715140,0.04500,149.0625,157,72,0.29621
5715150,0.05000,148.0000,157,72,0.29158
5715160,0.06000,146.8750,157,72,0.28816
5715170,0.05000,145.6875,157,72,0.28547
5715180,0.03000,143.0625,157,72,0.27839
5715190,0.00000,141.6250,157,72,0.27448
5715200,-0.02000,140.0000,157,72,0.27057
5715210,-0.03500,138.0000,157,72,0.26667
5715220,-0.04000,132.7500,157,72,0.25885
5715230,-0.03500,129.1250,157,72,0.25495
5715240,-0.02500,124.7500,157,72,0.25201
5715250,-0.01500,119.8125,157,72,0.25201
5715260,-0.00500,109.6875,157,72,0.26300
5715270,0.01000,105.3750,157,72,0.27424
5715280,0.03000,101.9375,157,72,0.29231
5715290,0.06000,99.3125,157,72,0.31770
5715300,0.09500,96.1250,157,72,0.38755
5715310,0.12500,95.1875,157,72,0.42857
5715320,0.15500,94.5000,157,72,0.47057
5715330,0.16000,93.9375,157,72,0.51184
5715340,0.15500,92.9375,157,72,0.58584
5715350,0.13000,92.3750,157,72,0.61685
5715360,0.07000,91.7500,157,72,0.64005
5715370,-0.00500,91.0625,157,72,0.65788
5715380,-0.06500,89.5000,157,72,0.68962
5715390,-0.10500,88.6875,157,72,0.70232
5715400,-0.12500,87.8125,157,72,0.71233
5715410,-0.13500,86.9375,157,72,0.71990
5715420,-0.13500,85.3125,157,72,0.72918
5715430,-0.13500,84.5625,157,72,0.73114
5715440,-0.13000,83.8750,157,72,0.73138
5715450,-0.12500,83.1875,157,72,0.73016
5715460,-0.12500,81.7500,157,72,0.72283
5715470,-0.13500,81.0625,157,72,0.71697
5715480,-0.10500,80.3750,157,72,0.70965
5715490,0.17500,79.6250,157,72,0.70061
5715500,0.74500,78.1250,157,72,0.67692
5715510,1.02500,77.3750,157,72,0.66178
5715520,0.59000,76.6250,157,72,0.64469
5715530,-0.08500,75.8750,157,72,0.62613
5715540,-0.42000,74.5000,157,72,0.58608
5715550,-0.42500,73.7500,157,72,0.56606
5715560,-0.30500,73.1250,157,72,0.54896
5715570,-0.23000,72.4375,157,72,0.53382
5715580,-0.21000,71.1875,157,72,0.50379
5715590,-0.20000,70.5625,157,72,0.49011
5715600,-0.19000,69.9375,157,72,0.47790
5715610,-0.19000,69.3750,157,72,0.46667
5715620,-0.18500,68.4375,157,72,0.44737
5715630,-0.18000,68.1250,157,72,0.43834
5715640,-0.17000,68.2500,157,72,0.42979
5715650,-0.15500,69.1875,157,72,0.42149
5715660,-0.14000,77.0000,157,72,0.40830
5715670,-0.12000,84.8125,157,72,0.40122
5715680,-0.09500,94.6875,157,72,0.39365
5715690,-0.07500,105.3750,157,72,0.38608
5715700,-0.05500,125.3125,157,72,0.37192
5715710,-0.03500,133.4375,157,72,0.36532
5715720,-0.01500,139.9375,157,72,0.35897
5715730,0.00000,144.7500,157,72,0.35287
5715740,0.02000,149.8750,157,72,0.34139
5715750,0.02500,150.7500,157,72,0.33602
5715760,0.02000,151.0000,157,72,0.33162
5715770,0.01500,150.7500,157,72,0.32796
5715780,0.01500,149.4375,157,72,0.31893
5715790,0.01500,148.5000,157,72,0.31404
5715800,0.02000,147.5000,157,72,0.30916
5715810,0.03000,146.3750,157,72,0.30427
5715820,0.04000,143.9375,157,72,0.29475
5715830,0.03000,142.6875,157,72,0.28987
5715840,0.01500,141.3750,157,72,0.28523
5715850,-0.01000,140.0000,157,72,0.28107
5715860,-0.03500,136.6875,157,72,0.27619
5715870,-0.05500,134.6250,157,72,0.27302
5715880,-0.06500,132.1250,157,72,0.26935
5715890,-0.06500,129.0625,157,72,0.26545
5715900,-0.06000,120.8125,157,72,0.25788
5715910,-0.04500,115.8125,157,72,0.25592
5715920,-0.03500,110.6875,157,72,0.25690
5715930,-0.02500,101.8750,157,72,0.26276
5715940,-0.00500,98.8125,157,72,0.29377
5715950,0.02500,96.5625,157,72,0.31990
5715960,0.06000,95.0000,157,72,0.34774
5715970,0.08000,93.9375,157,72,0.37802
5715980,0.10833,92.8854,157,72,0.43508
5715990,0.13000,92.0000,157,72,0.49499
5716000,0.13000,91.4375,157,72,0.53382
5716010,0.12000,90.8750,157,72,0.56947
5716020,0.09000,89.5000,157,72,0.62882
5716030,0.02000,88.6875,157,72,0.65201
5716040,-0.05000,87.8750,157,72,0.67106
5716050,-0.10500,87.0000,157,72,0.68645
5716060,-0.13500,85.3125,157,72,0.70354
5716070,-0.15500,84.5000,157,72,0.70965
5716080,-0.15500,83.6875,157,72,0.71453
5716090,-0.14500,82.1250,157,72,0.71795
5716100,-0.14500,81.3750,157,72,0.71990
5716110,-0.14500,80.7500,157,72,0.71868
5716120,-0.13500,80.1250,157,72,0.71600
5716130,-0.13000,79.5000,157,72,0.71184
5716140,-0.14500,78.1875,157,72,0.69792
5716150,-0.06500,77.5000,157,72,0.68816
5716160,0.41000,76.8125,157,72,0.67766
5716170,0.88500,76.1250,157,72,0.66593
5716180,1.02500,74.6875,157,72,0.63516
5716190,0.40500,74.0000,157,72,0.61709
5716200,-0.23000,73.2500,157,72,0.59780
5716210,-0.46000,71.8750,157,72,0.57827
5716220,-0.42500,71.1875,157,72,0.53993
5716230,-0.30500,70.5625,157,72,0.52234
5716240,-0.23500,69.9375,157,72,0.50623
5716250,-0.22000,69.3125,157,72,0.49158
5716260,-0.21000,68.2500,157,72,0.47009
5716270,-0.20000,67.6875,157,72,0.46032
5716280,-0.19000,67.1250,157,72,0.45079
5716290,-0.19000,66.6875,157,72,0.44176
5716300,-0.18000,66.1250,157,72,0.42466
5716310,-0.16500,66.5000,157,72,0.41636
5716320,-0.15000,68.1250,157,72,0.40830
5716330,-0.13500,71.9375,157,72,0.40049
5716340,-0.11500,87.6250,157,72,0.38510
5716350,-0.09500,98.1875,157,72,0.37778
5716360,-0.07500,109.0000,157,72,0.37167
5716370,-0.05000,119.1875,157,72,0.36630
5716380,-0.02000,135.5625,157,72,0.35336
5716390,0.00000,141.2500,157,72,0.34701
5716400,0.02000,145.2500,157,72,0.34090
5716410,0.02500,147.8125,157,72,0.33529
5716420,0.03500,149.8750,157,72,0.32479
5716430,0.03500,149.8750,157,72,0.31990
5716440,0.03000,149.5000,157,72,0.31502
5716450,0.02000,148.8125,157,72,0.31013
5716460,0.01000,147.0000,157,72,0.30354
5716470,0.02000,146.0000,157,72,0.29939
5716480,0.03000,144.8750,157,72,0.29499
5716490,0.03500,143.7500,157,72,0.29035
5716500,0.03000,141.2500,157,72,0.28107
5716510,0.01000,139.8125,157,72,0.27668
5716520,-0.01500,138.3125,157,72,0.27277
5716530,-0.03500,136.6250,157,72,0.26911
5716540,-0.05500,132.4375,157,72,0.26203
5716550,-0.05500,129.6250,157,72,0.25836
5716560,-0.05000,126.3125,157,72,0.25592
5716570,-0.04000,122.3125,157,72,0.25421
5716580,-0.02500,112.6875,157,72,0.25153
5716590,-0.01500,107.7500,157,72,0.25372
5716600,-0.00500,103.3750,157,72,0.26081
5716610,0.01000,99.8750,157,72,0.27448
5716620,0.02000,95.3125,157,72,0.32381
5716630,0.04000,94.0625,157,72,0.35873
5716640,0.06000,93.1875,157,72,0.39829
5716650,0.08500,92.5625,157,72,0.44029
5716660,0.11000,91.6250,157,72,0.51136
5716670,0.11000,91.1250,157,72,0.54676
5716680,0.10000,90.5625,157,72,0.58071
5716690,0.06500,90.0000,157,72,0.61123
5716700,0.00000,88.5625,157,72,0.66056
5716710,-0.07000,87.7500,157,72,0.67961
5716720,-0.13500,86.9375,157,72,0.69499
5716730,-0.16000,86.0625,157,72,0.70696
5716740,-0.17000,84.3750,157,72,0.72259
5716750,-0.18000,83.5000,157,72,0.72674
5716760,-0.18000,82.6250,157,72,0.72821
5716770,-0.18000,81.8125,157,72,0.72772
5716780,-0.18000,80.3750,157,72,0.72430
5716790,-0.17500,79.6875,157,72,0.72112
5716800,-0.16500,79.0000,157,72,0.71648
5716810,-0.18000,78.3750,157,72,0.71038
5716820,-0.12500,77.0625,157,72,0.69255
5716830,0.24500,76.3750,157,72,0.68034
5716840,0.90000,75.7500,157,72,0.66105
5716850,1.10000,75.0625,157,72,0.64200
5716860,0.49000,73.6875,157,72,0.61441
5716870,-0.23000,73.0000,157,72,0.59170
5716880,-0.53000,72.3750,157,72,0.57045
5716890,-0.49000,71.7500,157,72,0.55507
5716900,-0.35000,70.6250,157,72,0.52283
5716910,-0.28000,70.1250,157,72,0.50794
5716920,-0.26000,69.6250,157,72,0.49451
5716930,-0.24500,69.0625,157,72,0.48230
5716940,-0.23000,68.0000,157,72,0.46105
5716950,-0.22500,67.5000,157,72,0.45153
5716960,-0.21500,67.0625,157,72,0.44347
5716970,-0.20000,66.7500,157,72,0.43443
5716980,-0.19000,67.5000,157,72,0.41954
5716990,-0.18500,69.8125,157,72,0.41245
5717000,-0.17650,78.2750,156,71,0.40261
5717010,-0.16350,90.2250,156,71,0.39177
5717020,-0.14500,103.0000,156,71,0.38169
5717030,-0.12000,113.9375,156,71,0.37411
5717040,-0.09500,123.9375,156,71,0.36703
5717050,-0.07000,132.5625,156,71,0.36044
5717060,-0.04500,144.6875,156,71,0.35116
5717070,-0.01500,148.2500,156,71,0.34628
5717080,-0.00500,150.3750,156,71,0.34090
5717090,0.00000,151.5000,156,71,0.33431
5717100,0.00500,151.7500,156,71,0.32210
5717110,0.00500,151.3750,156,71,0.31819
5717120,0.00000,150.8125,156,71,0.31209
5717130,0.00500,150.0625,156,71,0.30647
5717140,0.01000,148.2500,156,71,0.29817
5717150,0.02000,147.1875,156,71,0.29377
5717160,0.03000,146.0625,156,71,0.28962
5717170,0.03000,144.8750,156,71,0.28669
5717180,0.02000,142.3125,156,71,0.27888
5717190,0.00000,140.8750,156,71,0.27497
5717200,-0.01500,139.2500,156,71,0.27228
5717210,-0.03500,137.4375,156,71,0.26935
5717220,-0.04500,132.6250,156,71,0.26129
5717230,-0.04500,129.3750,156,71,0.25812
5717240,-0.04000,125.5000,156,71,0.25617
5717250,-0.03000,120.9375,156,71,0.25690
5717260,-0.01500,111.0625,156,71,0.27033
5717270,0.00000,106.5625,156,71,0.28547
5717280,0.01500,102.8125,156,71,0.30818
5717290,0.03000,99.9375,156,71,0.33944
5717300,0.05500,96.3125,156,71,0.42051
5717310,0.08500,95.3125,156,71,0.45372
5717320,0.11000,94.6250,156,71,0.49255
5717330,0.14000,94.0000,156,71,0.54383
5717340,0.15500,93.0000,156,71,0.62418
5717350,0.14500,92.3750,156,71,0.65177
5717360,0.13000,91.7500,156,71,0.67302
5717370,0.09000,90.9375,156,71,0.69304
5717380,0.02000,89.3125,156,71,0.72601
5717390,-0.04500,88.4375,156,71,0.73822
5717400,-0.09500,87.5625,156,71,0.74774
5717410,-0.12000,86.6875,156,71,0.75482
5717420,-0.13000,84.9375,156,71,0.76264
5717430,-0.13500,84.0625,156,71,0.76361
5717440,-0.14000,83.3125,156,71,0.76288
5717450,-0.14500,81.9375,156,71,0.76020
5717460,-0.14000,81.2500,156,71,0.75116
5717470,-0.13000,80.6250,156,71,0.74481
5717480,-0.13500,80.0000,156,71,0.73675
5717490,-0.13500,79.4375,156,71,0.72674
5717500,0.04000,78.1875,156,71,0.70012
5717510,0.54500,77.5625,156,71,0.68352
5717520,1.05500,76.9375,156,71,0.66520
5717530,0.88500,76.3125,156,71,0.64542
5717540,0.13000,74.8750,156,71,0.60635
5717550,-0.38000,74.1875,156,71,0.58926
5717560,-0.45500,73.5000,156,71,0.57118
5717570,-0.33500,72.8125,156,71,0.55360
5717580,-0.24000,71.5000,156,71,0.52234
5717590,-0.21000,70.8750,156,71,0.50867
5717600,-0.19500,70.2500,156,71,0.49621
5717610,-0.18000,69.6875,156,71,0.48474
5717620,-0.18000,68.5000,156,71,0.46447
5717630,-0.17500,68.0000,156,71,0.45495
5717640,-0.17000,67.6250,156,71,0.44567
5717650,-0.16500,67.5625,156,71,0.43761
5717660,-0.16000,70.3125,156,71,0.42271
5717670,-0.14000,74.8750,156,71,0.41441
5717680,-0.12500,82.2500,156,71,0.40610
5717690,-0.10000,92.1250,156,71,0.39805
5717700,-0.07500,114.0625,156,71,0.38242
5717710,-0.05500,124.1250,156,71,0.37534
5717720,-0.03000,132.7500,156,71,0.36825
5717730,0.00000,139.7500,156,71,0.36166
5717740,0.02000,148.4375,156,71,0.35067
5717750,0.04500,150.6250,156,71,0.34652
5717760,0.05500,151.7500,156,71,0.34164
5717770,0.06000,152.1875,156,71,0.33651
5717780,0.05500,151.8750,156,71,0.32674
5717790,0.05000,151.3750,156,71,0.32186
5717800,0.05000,150.6875,156,71,0.31722
5717810,0.05000,149.0625,156,71,0.31258
5717820,0.05500,148.1250,156,71,0.30354
5717830,0.06500,147.0625,156,71,0.29915
5717840,0.07000,145.9375,156,71,0.29475
5717850,0.06000,144.7500,156,71,0.29182
5717860,0.04000,142.1250,156,71,0.28596
5717870,0.01500,140.5000,156,71,0.28230
5717880,-0.01000,138.7500,156,71,0.27814
5717890,-0.02500,134.2500,156,71,0.27399
5717900,-0.03500,131.2500,156,71,0.26593
5717910,-0.04000,127.5000,156,71,0.26300
5717920,-0.03500,123.1250,156,71,0.26276
5717930,-0.02500,118.1875,156,71,0.26691
5717940,-0.02000,108.0000,156,71,0.29158
5717950,-0.00500,103.6875,156,71,0.31111
5717960,0.01000,100.2500,156,71,0.33944
5717970,0.03500,97.6250,156,71,0.37485
5717980,0.07000,94.5625,156,71,0.45910
5717990,0.10000,93.6875,156,71,0.50305
5718000,0.13000,93.0625,156,71,0.54554
5718010,0.15500,92.0625,156,71,0.58486
5718020,0.15000,91.4125,156,71,0.62772
5718030,0.14000,90.9313,156,71,0.66777
5718040,0.11000,90.4375,156,71,0.69866
5718050,0.04500,89.7500,156,71,0.71404
5718060,-0.02500,88.1250,156,71,0.73578
5718070,-0.08500,87.3125,156,71,0.74481
5718080,-0.11500,86.5000,156,71,0.75165
5718090,-0.12500,85.6250,156,71,0.75678
5718100,-0.13000,84.0000,156,71,0.76142
5718110,-0.13500,83.2500,156,71,0.76142
5718120,-0.13500,82.5000,156,71,0.75971
5718130,-0.13500,81.8125,156,71,0.75653
5718140,-0.13000,80.5625,156,71,0.74530
5718150,-0.12500,79.9375,156,71,0.73748
5718160,-0.13000,79.2500,156,71,0.72821
5718170,-0.06500,78.6250,156,71,0.71722
5718180,0.28500,77.2500,156,71,0.68913
5718190,0.87500,76.5000,156,71,0.67179
5718200,1.01000,75.7500,156,71,0.65250
5718210,0.43000,74.9375,156,71,0.63175
5718220,-0.20500,73.4375,156,71,0.58950
5718230,-0.46000,72.7500,156,71,0.56899
5718240,-0.41000,72.0625,156,71,0.54969
5718250,-0.29000,71.4375,156,71,0.53382
5718260,-0.23500,70.1875,156,71,0.50623
5718270,-0.21500,69.5625,156,71,0.49304
5718280,-0.20000,68.9375,156,71,0.48107
5718290,-0.19500,68.3750,156,71,0.47009
5718300,-0.20000,67.2500,156,71,0.45031
5718310,-0.20000,66.8750,156,71,0.44103
5718320,-0.20000,66.6250,156,71,0.43199
5718330,-0.18500,66.8125,156,71,0.42320
5718340,-0.17500,71.1250,156,71,0.40757
5718350,-0.16000,76.8750,156,71,0.40122
5718360,-0.14500,85.2500,156,71,0.39390
5718370,-0.11500,95.4375,156,71,0.38632
5718380,-0.09500,116.3125,156,71,0.37192
5718390,-0.07500,125.3750,156,71,0.36508
5718400,-0.04500,132.9375,156,71,0.35849
5718410,-0.02000,138.8750,156,71,0.35214
5718420,0.00000,146.0625,156,71,0.33993
5718430,0.01000,147.6875,156,71,0.33407
5718440,0.02000,148.5000,156,71,0.32845
5718450,0.02000,148.6250,156,71,0.32430
5718460,0.01500,147.6875,156,71,0.31648
5718470,0.01000,146.8750,156,71,0.31184
5718480,0.01000,145.9375,156,71,0.30696
5718490,0.02000,144.9375,156,71,0.30208
5718500,0.03000,142.6250,156,71,0.29255
5718510,0.04000,141.3750,156,71,0.28767
5718520,0.03000,140.0625,156,71,0.28327
5718530,0.01500,138.6875,156,71,0.27888
5718540,-0.00500,135.6250,156,71,0.27155
5718550,-0.02500,133.8750,156,71,0.26935
5718560,-0.04000,131.7500,156,71,0.26618
5718570,-0.04500,129.1875,156,71,0.26252
5718580,-0.04500,122.3125,156,71,0.25543
5718590,-0.04000,117.8125,156,71,0.25372
5718600,-0.03000,112.9375,156,71,0.25495
5718610,-0.01500,107.9375,156,71,0.26081
5718620,-0.01000,99.5625,156,71,0.29255
5718630,0.00000,96.6250,156,71,0.31966
5718640,0.02000,94.5000,156,71,0.35360
5718650,0.05000,93.0625,156,71,0.38730
5718660,0.07000,91.4375,156,71,0.46105
5718670,0.10000,90.8750,156,71,0.50232
5718680,0.13000,90.3125,156,71,0.54237
5718690,0.13500,89.8125,156,71,0.57924
5718700,0.12000,88.6250,156,71,0.64103
5718710,0.09000,87.9375,156,71,0.66569
5718720,0.03000,87.1875,156,71,0.68620
5718730,-0.04000,86.4375,156,71,0.70281
5718740,-0.10500,84.8125,156,71,0.72503
5718750,-0.14000,84.0000,156,71,0.73040
5718760,-0.16000,83.1875,156,71,0.73480
5718770,-0.17000,82.4375,156,71,0.73797
5718780,-0.16500,80.8750,156,71,0.73993
5718790,-0.16000,80.1875,156,71,0.73871
5718800,-0.16000,79.5000,156,71,0.73578
5718810,-0.15500,78.8125,156,71,0.73138
5718820,-0.15500,77.5625,156,71,0.71795
5718830,-0.16000,76.9375,156,71,0.70818
5718840,-0.13000,76.3125,156,71,0.69646
5718850,0.15000,75.0000,156,71,0.68376
5718860,0.76000,74.3750,156,71,0.65299
5718870,1.11000,73.6875,156,71,0.63394
5718880,0.62500,73.0000,156,71,0.61368
5718890,-0.11500,72.3125,156,71,0.59292
5718900,-0.47500,70.9375,156,71,0.55263
5718910,-0.49500,70.3125,156,71,0.53431
5718920,-0.37000,69.6875,156,71,0.51795
5718930,-0.27500,69.1250,156,71,0.50305
5718940,-0.24500,67.9375,156,71,0.47839
5718950,-0.23000,67.3750,156,71,0.46911
5718960,-0.22000,66.8125,156,71,0.45934
5718970,-0.21500,66.3125,156,71,0.45006
5718980,-0.21500,65.4375,156,71,0.43223
5718990,-0.21000,65.1875,156,71,0.42344
5719000,-0.20000,65.3125,156,71,0.41465
5719010,-0.18000,66.5000,156,71,0.40610
5719020,-0.16500,75.1875,156,71,0.38950
5719030,-0.14500,83.5625,156,71,0.38193
5719040,-0.13000,93.7500,156,71,0.37436
5719050,-0.11417,109.4479,156,71,0.36569
5719060,-0.09500,124.3750,156,71,0.35751
5719070,-0.07000,132.2500,156,71,0.35140
5719080,-0.04500,138.4375,156,71,0.34554
5719090,-0.02500,142.8750,156,71,0.33968
5719100,-0.01500,147.5000,156,71,0.32821
5719110,-0.01000,148.1875,156,71,0.32308
5719120,-0.01000,148.2500,156,71,0.31795
5719130,-0.01500,147.8750,156,71,0.31282
5719140,-0.02000,146.4375,156,71,0.30330
5719150,-0.02000,145.5625,156,71,0.30012
5719160,-0.01500,144.5625,156,71,0.29597
5719170,-0.00500,143.5000,156,71,0.29133
5719180,-0.00500,141.1875,156,71,0.28205
5719190,-0.00500,139.9375,156,71,0.27741
5719200,-0.01500,138.6250,156,71,0.27326
5719210,-0.03500,137.1875,156,71,0.26960
5719220,-0.06500,133.9375,156,71,0.26252
5719230,-0.07500,131.8750,156,71,0.25861
5719240,-0.08500,129.4375,156,71,0.25470
5719250,-0.08500,126.4375,156,71,0.25226
5719260,-0.07500,118.4375,156,71,0.24933
5719270,-0.05500,113.6875,156,71,0.24982
5719280,-0.03500,108.8750,156,71,0.25446
5719290,-0.02500,104.4375,156,71,0.26520
5719300,-0.01500,97.8750,156,71,0.30867
5719310,0.00000,95.8125,156,71,0.34188
5719320,0.02000,94.4375,156,71,0.38095
5719330,0.05000,93.4375,156,71,0.42393
5719340,0.07000,92.0625,156,71,0.50208
5719350,0.10000,91.5000,156,71,0.53407
5719360,0.12000,90.9375,156,71,0.56777
5719370,0.11500,90.3125,156,71,0.59976
5719380,0.09500,88.9375,156,71,0.65372
5719390,0.05500,88.1875,156,71,0.67497
5719400,-0.01500,87.4375,156,71,0.69231
5719410,-0.08500,86.6250,156,71,0.70623
5719420,-0.13500,85.0625,156,71,0.72479
5719430,-0.16000,84.3125,156,71,0.73016
5719440,-0.17000,83.5625,156,71,0.73260
5719450,-0.17000,82.8125,156,71,0.73309
5719460,-0.17000,81.2500,156,71,0.73211
5719470,-0.17000,80.5625,156,71,0.72991
5719480,-0.17000,79.8125,156,71,0.72625
5719490,-0.16500,79.1875,156,71,0.72137
5719500,-0.16500,78.0000,156,71,0.70623
5719510,-0.18000,77.3750,156,71,0.69548
5719520,-0.04000,76.8125,156,71,0.68254
5719530,0.42500,76.2500,156,71,0.66740
5719540,1.02500,75.1250,156,71,0.63419
5719550,1.00000,74.5000,156,71,0.61783
5719560,0.24000,73.8750,156,71,0.59951
5719570,-0.36500,73.2500,156,71,0.58046
5719580,-0.51000,72.0625,156,71,0.54408
5719590,-0.41000,71.5000,156,71,0.52772
5719600,-0.29000,70.9375,156,71,0.51282
5719610,-0.24000,70.4375,156,71,0.49939
5719620,-0.22500,69.3750,156,71,0.47668
5719630,-0.21000,68.8125,156,71,0.46667
5719640,-0.20000,68.3125,156,71,0.45836
5719650,-0.19000,67.7500,156,71,0.45079
5719660,-0.19000,66.9375,156,71,0.43419
5719670,-0.18000,67.0000,156,71,0.42589
5719680,-0.17000,67.9375,156,71,0.41758
5719690,-0.16000,70.6250,156,71,0.40952
5719700,-0.14500,84.0625,156,71,0.39390
5719710,-0.12500,94.3750,156,71,0.38657
5719720,-0.10500,105.5625,156,71,0.37949
5719730,-0.07500,116.5000,156,71,0.37265
5719740,-0.04500,134.5000,156,71,0.36093
5719750,-0.01500,141.0000,156,71,0.35653
5719760,0.01000,145.8125,156,71,0.35140
5719770,0.03000,148.9375,156,71,0.34603
5719780,0.04500,151.6875,156,71,0.33553
5719790,0.05000,151.8750,156,71,0.33040
5719800,0.05000,151.6875,156,71,0.32576
5719810,0.05000,151.2500,156,71,0.32112
5719820,0.04500,149.9375,156,71,0.31233
5719830,0.04500,149.1250,156,71,0.30794
5719840,0.05000,148.2500,156,71,0.30476
5719850,0.06500,147.3125,156,71,0.30232
5719860,0.07000,145.2500,156,71,0.29597
5719870,0.06000,144.1875,156,71,0.29255
5719880,0.03500,142.9375,156,71,0.28913
5719890,0.01000,141.6250,156,71,0.28547
5719900,-0.01000,138.4375,156,71,0.27839
5719910,-0.02500,136.3750,156,71,0.27448
5719920,-0.03500,133.7500,156,71,0.27082
5719930,-0.03500,130.5625,156,71,0.26740
5719940,-0.03500,122.1875,156,71,0.26642
5719950,-0.02500,117.1875,156,71,0.27057
5719960,-0.01500,112.1250,156,71,0.27961
5719970,-0.01000,107.3750,156,71,0.29524
5719980,-0.00500,100.1875,156,71,0.34896
5719990,0.01000,97.9375,156,71,0.38584
5720000,0.03000,96.3750,155,71,0.42686
5720010,0.06000,94.5625,155,71,0.51258
5720020,0.08000,94.0000,155,71,0.55336
5720030,0.11000,93.5625,155,71,0.59048
5720040,0.13000,93.1250,155,71,0.61954
5720050,0.13000,92.5625,155,71,0.64322
5720060,0.11500,91.3125,155,71,0.68718
5720070,0.08000,90.5500,155,71,0.71057
5720080,0.01500,89.8563,155,71,0.72252
5720090,-0.05500,88.8125,155,71,0.73211
