RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
3974430,1.03500,55.0625,108,52,0.51477
3974440,1.02500,54.7500,108,52,0.50794
3974450,0.35000,54.4375,108,52,0.50061
3974460,-0.24000,53.8125,108,52,0.48547
3974470,-0.44000,53.5000,108,52,0.47790
3974480,-0.03000,89.3125,108,52,0.25397
3974490,-0.03000,89.3125,108,52,0.25397
3974500,-0.03000,89.3125,108,52,0.25397
3974510,-0.03000,89.3125,108,52,0.25397
3974520,-0.03000,89.3125,108,52,0.25397
3974530,-0.03000,89.3125,108,52,0.25397
3974540,-0.03000,89.3125,108,52,0.25397
3974550,-0.03000,89.3125,108,52,0.25397
3974560,-0.04500,75.7500,108,52,0.33065
3974570,-0.04500,75.7500,108,52,0.33065
3974580,-0.04500,75.7500,108,52,0.33065
3974590,-0.04500,75.7500,108,52,0.33065
3974600,-0.04500,75.7500,108,52,0.33065
3974610,-0.04500,75.7500,108,52,0.33065
3974620,-0.04500,75.7500,108,52,0.33065
3974630,-0.04500,75.7500,108,52,0.33065
3974640,-0.04500,75.7500,108,52,0.33065
3974650,-0.04500,75.7500,108,52,0.33065
3974660,-0.04500,75.7500,108,52,0.33065
3974670,-0.04500,75.7500,108,52,0.33065
3974680,-0.04500,75.7500,108,52,0.33065
3974690,-0.04500,75.7500,108,52,0.33065
3974700,-0.04500,75.7500,108,52,0.33065
3974710,-0.04500,75.7500,108,52,0.33065
3974720,-0.04500,75.7500,108,52,0.33065
3974730,-0.04500,75.7500,108,52,0.33065
3974740,-0.04500,75.7500,108,52,0.33065
3974750,-0.04500,75.7500,108,52,0.33065
3974760,-0.04500,75.7500,108,52,0.33065
3974770,-0.04500,75.7500,108,52,0.33065
3974780,-0.04500,75.7500,108,52,0.33065
3974790,-0.04500,75.7500,108,52,0.33065
3974800,-0.04500,75.7500,108,52,0.33065
3974810,-0.04500,75.7500,108,52,0.33065
3974820,-0.04500,75.7500,108,52,0.33065
3974830,-0.04500,75.7500,108,52,0.33065
3974840,-0.04500,75.7500,108,52,0.33065
3974850,-0.04500,75.7500,108,52,0.33065
3974860,-0.04500,75.7500,108,52,0.33065
3974870,-0.04500,75.7500,108,52,0.33065
3974880,-0.04500,75.7500,108,52,0.33065
3974890,-0.04500,75.7500,108,52,0.33065
3974900,-0.04500,75.7500,108,52,0.33065
3974910,-0.04500,73.6250,108,52,0.35556
3974920,-0.03500,71.8750,108,52,0.38242
3974930,-0.02500,70.4375,108,52,0.41074
