RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
2760570,-0.09000,45.9375,93,46,0.44347
2760580,-0.09000,45.9375,93,46,0.44347
2760590,-0.09000,45.9375,93,46,0.44347
2760600,-0.09000,45.9375,93,46,0.44347
2760610,0.00500,80.5000,93,46,0.37460
2760620,0.00500,80.5000,93,46,0.37460
2760630,0.00500,80.5000,93,46,0.37460
2760640,0.00500,80.5000,93,46,0.37460
2760650,0.00500,80.5000,93,46,0.37460
2760660,0.00500,80.5000,93,46,0.37460
2760670,0.00500,80.5000,93,46,0.37460
2760680,0.00500,80.5000,93,46,0.37460
2760690,0.00500,80.5000,93,46,0.37460
2760700,0.00500,80.5000,93,46,0.37460
2760710,0.00500,80.5000,93,46,0.37460
2760720,0.00500,80.5000,93,46,0.37460
2760730,0.00500,80.5000,93,46,0.37460
2760740,0.00500,80.5000,93,46,0.37460
2760750,0.00500,80.5000,93,46,0.37460
2760760,0.00500,80.5000,93,46,0.37460
2760770,0.00500,80.5000,93,46,0.37460
2760780,0.00500,80.5000,93,46,0.37460
2760790,0.00500,80.5000,93,46,0.37460
2760800,0.00500,80.5000,93,46,0.37460
2760810,0.00500,80.5000,93,46,0.37460
2760820,0.00500,80.5000,93,46,0.37460
2760830,0.00500,80.5000,93,46,0.37460
2760840,0.00500,80.5000,93,46,0.37460
2760850,0.00500,80.5000,93,46,0.37460
2760860,0.00500,80.5000,93,46,0.37460
2760870,0.00500,80.5000,93,46,0.37460
2760880,0.00500,80.5000,93,46,0.37460
2760890,0.00500,80.5000,93,46,0.37460
2760900,0.00500,80.5000,93,46,0.37460
2760910,0.00500,80.5000,93,46,0.37460
2760920,0.00500,80.5000,93,46,0.37460
2760930,0.00500,80.5000,93,46,0.37460
2760940,0.00500,80.5000,93,46,0.37460
2760950,0.00500,80.5000,93,46,0.37460
2760960,0.00500,80.5000,93,46,0.37460
2760970,0.02500,83.7500,93,46,0.36923
2760980,0.04500,88.1875,93,46,0.35922
2760990,0.07000,89.4375,93,46,0.35360
2761000,0.09000,90.1250,93,46,0.34774
2761010,0.11000,90.1875,93,46,0.34188
2761020,0.13500,89.0625,93,46,0.33016
2761030,0.15500,88.0000,93,46,0.32405
2761040,0.17000,86.6875,93,46,0.31795
2761050,0.17500,85.1875,93,46,0.31184
2761060,0.16000,81.8750,93,46,0.30110
2761070,0.13000,80.1875,93,46,0.29719
2761080,0.09500,78.4375,93,46,0.29231
2761090,0.06500,76.7500,93,46,0.28669
2761100,0.04000,73.5000,93,46,0.27521
2761110,0.01500,71.9375,93,46,0.26886
2761120,-0.00500,70.3750,93,46,0.26252
2761130,-0.01500,68.7500,93,46,0.25617
2761140,-0.01500,65.3750,93,46,0.24493
2761150,-0.01500,63.6875,93,46,0.24127
2761160,-0.02000,62.0000,93,46,0.23980
2761170,-0.02500,60.4375,93,46,0.24127
2761180,-0.02500,58.0625,93,46,0.25397
2761190,-0.03000,57.1875,93,46,0.26569
2761200,-0.03500,56.5000,93,46,0.28132
2761210,-0.03500,55.9375,93,46,0.30061
2761220,-0.02000,55.1875,93,46,0.34823
2761230,0.00500,54.9375,93,46,0.37509
2761240,0.02500,54.8125,93,46,0.40342
2761250,0.06000,54.6250,93,46,0.43199
2761260,0.09000,54.4375,93,46,0.48425
2761270,0.09000,54.3125,93,46,0.50574
2761280,0.06000,54.1875,93,46,0.52796
2761290,0.00000,54.0625,93,46,0.54945
2761300,-0.06000,53.6875,93,46,0.58730
2761310,-0.10500,53.5000,93,46,0.60269
2761320,-0.12500,53.2500,93,46,0.61587
2761330,-0.13000,53.0000,93,46,0.62662
2761340,-0.13500,52.5625,93,46,0.64103
2761350,-0.13500,52.3125,93,46,0.64493
2761360,-0.13500,52.0625,93,46,0.64640
2761370,-0.13000,51.8125,93,46,0.64591
2761380,-0.12500,51.3750,93,46,0.64200
2761390,-0.14500,51.1875,93,46,0.63810
2761400,-0.05500,51.0000,93,46,0.63272
2761410,0.30000,50.6250,93,46,0.62589
2761420,0.81500,50.4375,93,46,0.60855
2761430,0.82500,50.2500,93,46,0.59853
2761440,0.22500,50.0000,93,46,0.58755
2761450,-0.27000,49.7500,93,46,0.57607
2761460,-0.42500,49.1250,93,46,0.55360
2761470,-0.35000,48.7500,93,46,0.54335
2761480,-0.24500,48.3750,93,46,0.53236
2761490,-0.20500,48.0000,93,46,0.52112
2761500,-0.20000,47.2500,93,46,0.49890
2761510,-0.19000,46.9375,93,46,0.48840
2761520,-0.18000,46.5625,93,46,0.47814
2761530,-0.17000,46.1875,93,46,0.46813
2761540,-0.17000,45.5000,93,46,0.44957
2761550,-0.17000,45.1875,93,46,0.44103
2761560,-0.15500,44.8750,93,46,0.43394
2761570,-0.13000,44.5625,93,46,0.42759
2761580,-0.11500,45.0000,93,46,0.41270
2761590,-0.10500,46.3125,93,46,0.40513
2761600,-0.09500,48.8125,93,46,0.39780
2761610,-0.08500,52.5625,93,46,0.39048
2761620,-0.06500,62.1875,93,46,0.37656
2761630,-0.05000,67.1250,93,46,0.36996
2761640,-0.03500,71.9375,93,46,0.36386
2761650,-0.02500,76.3750,93,46,0.35775
2761660,-0.00500,83.6250,93,46,0.34676
2761670,0.01000,86.3125,93,46,0.34261
2761680,0.03000,88.3750,93,46,0.33797
2761690,0.05500,89.8125,93,46,0.33284
2761700,0.07500,90.8750,93,46,0.32259
2761710,0.09500,90.6250,93,46,0.31770
2761720,0.12000,90.0625,93,46,0.31258
2761730,0.14000,87.8750,93,46,0.30232
2761740,0.15500,86.4375,93,46,0.29695
2761750,0.16500,84.9375,93,46,0.29158
2761760,0.15500,83.3125,93,46,0.28767
2761770,0.13000,81.6875,93,46,0.28400
2761780,0.09000,78.3125,93,46,0.27424
2761790,0.06000,76.7500,93,46,0.26911
2761800,0.03000,75.1875,93,46,0.26374
2761810,0.01000,73.6250,93,46,0.25812
2761820,-0.00500,70.6250,93,46,0.24689
2761830,-0.01000,69.0000,93,46,0.24176
2761840,-0.01500,67.3750,93,46,0.23761
2761850,-0.01500,65.6250,93,46,0.23492
2761860,-0.01500,62.0000,93,46,0.23614
2761870,-0.02000,60.3750,93,46,0.24127
2761880,-0.02500,59.0000,93,46,0.24982
2761890,-0.02500,57.9375,93,46,0.26227
2761900,-0.02500,56.4375,93,46,0.29890
2761910,-0.01500,55.9375,93,46,0.32259
2761920,0.00000,55.5625,93,46,0.34921
2761930,0.01500,55.2500,93,46,0.37778
2761940,0.04500,54.8125,93,46,0.43761
2761950,0.08500,54.6250,93,46,0.46740
2761960,0.10500,54.5000,93,46,0.49304
2761970,0.10000,54.3125,93,46,0.51575
2761980,0.04500,54.0625,93,46,0.56313
2761990,-0.02500,53.9375,93,46,0.58510
2762000,-0.09000,53.7500,94,46,0.60464
2762010,-0.11500,53.5625,94,46,0.62198
2762020,-0.13500,53.1250,94,46,0.64933
2762030,-0.13500,52.8750,94,46,0.65934
2762040,-0.13500,52.6250,94,46,0.66716
2762050,-0.13500,52.3750,94,46,0.67277
2762060,-0.13000,51.8750,94,46,0.67741
2762070,-0.12000,51.6250,94,46,0.67668
2762080,-0.12500,51.4375,94,46,0.67497
2762090,-0.13500,51.2500,94,46,0.67204
2762100,0.04000,50.8750,94,46,0.66154
2762110,0.51500,50.6875,94,46,0.65421
2762120,0.91500,50.5000,94,46,0.64567
2762130,0.68000,50.2500,94,46,0.63614
2762140,0.04500,49.8125,94,46,0.62979
2762150,-0.33500,49.5000,94,46,0.64054
2762160,-0.39500,49.1875,94,46,0.64029
2762170,-0.30000,48.8125,94,46,0.63468
