RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
5794980,0.09500,96.9375,141,64,0.56703
5794990,0.08000,96.5000,141,64,0.57998
5795000,0.04000,96.0625,142,65,0.59096
5795010,-0.04500,94.8750,142,65,0.60781
5795020,-0.09500,94.2500,142,65,0.61416
5795030,-0.14500,93.5625,142,65,0.61905
5795040,-0.16500,92.8750,142,65,0.62271
5795050,-0.17500,92.1875,142,65,0.62564
5795060,-0.18000,90.8125,142,65,0.62857
5795070,-0.17500,90.1250,142,65,0.62833
5795080,-0.17500,89.4375,142,65,0.62711
5795090,-0.17000,88.7500,142,65,0.62564
5795100,-0.16500,87.4375,142,65,0.62418
5795110,-0.17000,86.7500,142,65,0.62540
5795120,-0.17000,86.0625,142,65,0.62295
5795130,0.06000,85.3125,142,65,0.61783
5795140,0.63500,83.8125,142,65,0.60000
5795150,1.10500,83.0625,142,65,0.58803
5795160,0.79500,82.3125,142,65,0.57460
5795170,-0.01500,81.5000,142,65,0.56166
5795180,-0.49000,79.9375,142,65,0.53553
5795190,-0.54500,79.1875,142,65,0.52186
5795200,-0.42000,78.4375,142,65,0.50867
5795210,-0.30500,77.7500,142,65,0.49646
5795220,-0.27000,76.3750,142,65,0.47570
5795230,-0.26000,75.6875,142,65,0.46740
5795240,-0.25000,75.0625,142,65,0.46032
5795250,-0.24500,74.4375,142,65,0.45421
5795260,-0.23500,73.3750,142,65,0.44249
5795270,-0.22500,73.0625,142,65,0.43761
5795280,-0.21500,73.0625,142,65,0.43346
5795290,-0.21000,73.8750,142,65,0.42882
5795300,-0.19500,81.0625,142,65,0.41807
5795310,-0.17500,88.5000,142,65,0.41270
5795320,-0.15500,98.1250,142,65,0.40757
5795330,-0.13000,108.8125,142,65,0.40244
5795340,-0.09500,129.4375,142,65,0.39267
5795350,-0.06500,138.3125,142,65,0.38779
5795360,-0.03500,146.0000,142,65,0.38315
5795370,-0.01000,152.4375,142,65,0.37973
5795380,0.01500,161.1250,142,65,0.37314
5795390,0.03000,163.5625,142,65,0.36923
5795400,0.03500,164.8750,142,65,0.36508
5795410,0.03000,165.3750,142,65,0.36093
5795420,0.03000,164.6875,142,65,0.35189
5795430,0.03000,163.8125,142,65,0.34725
5795440,0.03000,162.6875,142,65,0.34237
5795450,0.03000,161.4375,142,65,0.33748
5795460,0.04000,158.6875,142,65,0.32796
5795470,0.03000,157.2500,142,65,0.32479
5795480,0.02000,155.6875,142,65,0.32283
5795490,0.00000,154.1250,142,65,0.31990
5795500,-0.03000,150.7500,142,65,0.31233
5795510,-0.06000,148.8750,142,65,0.30818
5795520,-0.07500,146.8750,142,65,0.30379
5795530,-0.08500,144.5625,142,65,0.29939
5795540,-0.08500,138.4375,142,65,0.29451
5795550,-0.08000,134.3125,142,65,0.29744
5795560,-0.06500,129.5625,142,65,0.30623
5795570,-0.05000,124.3125,142,65,0.31893
5795580,-0.03000,114.3750,142,65,0.36117
5795590,-0.00500,110.3750,142,65,0.39170
5795600,0.03000,107.2500,142,65,0.42564
5795610,0.06500,104.8750,142,65,0.46056
5795620,0.10000,102.0625,142,65,0.52454
5795630,0.14000,101.1875,142,65,0.55116
5795640,0.15500,100.5625,142,65,0.57363
5795650,0.14000,100.0000,142,65,0.59219
5795660,0.12500,98.9375,142,65,0.61978
5795670,0.07500,98.4375,142,65,0.62857
5795680,0.00000,97.8125,142,65,0.63516
5795690,-0.06500,97.1875,142,65,0.64151
5795700,-0.10000,95.7500,142,65,0.65226
5795710,-0.12500,95.0000,142,65,0.65641
5795720,-0.13500,94.1875,142,65,0.65983
5795730,-0.13500,93.4375,142,65,0.66252
5795740,-0.13500,91.8750,142,65,0.66618
5795750,-0.14000,91.0625,142,65,0.66642
5795760,-0.13500,90.3125,142,65,0.66593
5795770,-0.13500,89.6250,142,65,0.66447
5795780,-0.14500,88.1875,142,65,0.65812
5795790,-0.10500,87.4375,142,65,0.65299
5795800,0.19500,86.7500,142,65,0.64615
5795810,0.79500,86.0000,142,65,0.63736
5795820,1.08500,84.4375,142,65,0.61416
5795830,0.56000,83.6250,142,65,0.60024
5795840,-0.16500,82.8750,142,65,0.58559
5795850,-0.47000,82.0625,142,65,0.57094
5795860,-0.43500,80.5625,142,65,0.54432
5795870,-0.29500,79.8125,142,65,0.53382
5795880,-0.23000,78.8875,142,65,0.52139
5795890,-0.20833,77.9250,142,65,0.50889
5795900,-0.20500,77.0625,142,65,0.49817
5795910,-0.19500,76.4375,142,65,0.49109
5795920,-0.18000,75.8125,142,65,0.48474
5795930,-0.18000,75.2500,142,65,0.47863
