RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1345490,0.10000,100.0000,155,75,0.65006
1345500,0.10000,100.0000,155,75,0.65006
1345510,0.10000,100.0000,155,75,0.65006
1345520,0.10000,100.0000,155,75,0.65006
1345530,0.07000,99.3125,155,75,0.66545
1345540,0.02500,97.6250,155,75,0.69377
1345550,-0.01500,96.6250,155,75,0.70525
1345560,-0.06500,95.5625,155,75,0.71477
1345570,-0.09500,94.4375,155,75,0.72234
1345580,-0.11500,92.3125,155,75,0.73211
1345590,-0.11500,91.3125,155,75,0.73480
1345600,-0.12000,90.3750,155,75,0.73602
1345610,-0.12500,89.5000,155,75,0.73578
1345620,-0.12500,87.9375,155,75,0.73114
1345630,-0.12000,87.1875,155,75,0.72650
1345640,-0.11500,86.5000,155,75,0.72112
1345650,-0.12000,85.7500,155,75,0.71429
1345660,-0.02500,84.3125,155,75,0.69475
1345670,0.33000,83.5625,155,75,0.68156
1345680,0.89500,82.8125,155,75,0.66593
1345690,0.98500,82.0625,155,75,0.64811
1345700,0.35500,80.6250,155,75,0.60855
1345710,-0.24500,79.8750,155,75,0.58828
1345720,-0.44500,79.1250,155,75,0.57045
1345730,-0.37500,78.4375,155,75,0.55458
1345740,-0.25000,77.0000,155,75,0.52332
1345750,-0.19500,76.3125,155,75,0.50916
1345760,-0.18500,75.6250,155,75,0.49646
1345770,-0.17000,74.9375,155,75,0.48474
1345780,-0.16500,73.6250,155,75,0.46374
1345790,-0.15500,73.0625,155,75,0.45397
1345800,-0.14000,72.5000,155,75,0.44444
1345810,-0.13000,72.0625,155,75,0.43516
1345820,-0.12000,71.9375,155,75,0.41856
1345830,-0.10500,72.5625,155,75,0.41172
1345840,-0.09000,74.3125,155,75,0.40415
1345850,-0.07000,78.0000,155,75,0.39634
1345860,-0.04500,92.6875,155,75,0.38120
1345870,-0.00500,102.5625,155,75,0.37387
1345880,0.03000,112.6250,155,75,0.36679
1345890,0.08000,121.8750,155,75,0.35995
1345900,0.11500,136.1250,155,75,0.34701
1345910,0.14500,140.8750,155,75,0.34090
1345920,0.16500,144.1250,155,75,0.33626
1345930,0.18000,146.3750,155,75,0.33236
1345940,0.18500,148.9375,155,75,0.32259
1345950,0.18500,149.6250,155,75,0.31746
1345960,0.17500,150.1250,155,75,0.31233
1345970,0.16000,150.4375,155,75,0.30720
1345980,0.13000,151.0625,155,75,0.29744
1345990,0.08000,151.2500,155,75,0.29255
1346000,0.02500,151.4375,155,75,0.28791
1346010,-0.02500,151.4375,155,75,0.28327
1346020,-0.06500,151.2500,155,75,0.27570
1346030,-0.09500,150.9375,155,75,0.27326
1346040,-0.12500,150.4375,155,75,0.26984
1346050,-0.13500,149.7500,155,75,0.26569
1346060,-0.15000,147.5625,155,75,0.25788
1346070,-0.15500,145.9375,155,75,0.25592
1346080,-0.16000,143.9375,155,75,0.25690
1346090,-0.16000,141.4375,155,75,0.26227
1346100,-0.15000,134.2500,155,75,0.29182
1346110,-0.13500,129.5625,155,75,0.31697
1346120,-0.12500,124.2500,155,75,0.34383
1346130,-0.10500,118.6875,155,75,0.37314
1346140,-0.07500,109.2500,155,75,0.44762
1346150,-0.03500,106.1250,155,75,0.48718
1346160,0.00500,104.0625,155,75,0.52552
1346170,0.04500,102.0625,155,75,0.56142
1346180,0.09000,101.5000,155,75,0.62320
1346190,0.11500,100.9375,155,75,0.64835
1346200,0.09500,100.3125,155,75,0.67009
1346210,0.05500,99.5625,155,75,0.68864
1346220,0.01000,97.8125,155,75,0.71453
1346230,-0.03500,96.8750,155,75,0.72186
1346240,-0.08000,95.8125,155,75,0.72894
1346250,-0.11500,94.6875,155,75,0.73529
1346260,-0.12500,92.5625,155,75,0.74359
1346270,-0.13500,91.5000,155,75,0.74579
1346280,-0.13500,90.6250,155,75,0.74652
1346290,-0.13500,89.7500,155,75,0.74603
1346300,-0.13000,88.1875,155,75,0.74139
1346310,-0.12000,87.5000,155,75,0.73700
1346320,-0.12000,86.7500,155,75,0.73114
1346330,-0.12000,86.0000,155,75,0.72381
1346340,0.04500,84.4375,155,75,0.70330
1346350,0.51500,83.6875,155,75,0.68987
1346360,1.00500,82.9375,155,75,0.67424
1346370,0.83000,82.1875,155,75,0.65665
1346380,0.11000,80.6875,155,75,0.61709
1346390,-0.37000,79.8750,155,75,0.59658
1346400,-0.45500,79.1875,155,75,0.57656
1346410,-0.35000,78.4375,155,75,0.55775
1346420,-0.24000,77.0000,155,75,0.52601
1346430,-0.21000,76.3125,155,75,0.51380
1346440,-0.20000,75.6250,155,75,0.50183
1346450,-0.19500,74.9375,155,75,0.49035
1346460,-0.19000,73.6875,155,75,0.46886
1346470,-0.18000,73.0625,155,75,0.45885
1346480,-0.16500,72.5625,155,75,0.44908
1346490,-0.15500,72.1875,155,75,0.43956
1346500,-0.14500,72.3125,155,75,0.42100
1346510,-0.13000,73.3750,155,75,0.41197
1346520,-0.11500,75.9375,155,75,0.40464
1346530,-0.08500,80.7500,155,75,0.39829
1346540,-0.04500,97.1250,155,75,0.38388
1346550,-0.00500,107.1250,155,75,0.37656
1346560,0.03000,116.9375,155,75,0.36972
1346570,0.07000,125.6875,155,75,0.36288
1346580,0.11000,138.5625,155,75,0.34994
1346590,0.14000,142.6250,155,75,0.34383
1346600,0.15500,145.4375,155,75,0.33773
1346610,0.15500,147.3750,155,75,0.33162
1346620,0.15500,149.6250,155,75,0.32137
1346630,0.15000,150.2500,155,75,0.31770
1346640,0.14000,150.8125,155,75,0.31331
1346650,0.12000,151.1875,155,75,0.30842
1346660,0.09000,151.8125,155,75,0.29817
1346670,0.04500,152.0000,155,75,0.29328
1346680,-0.01000,152.1875,155,75,0.28840
1346690,-0.07500,152.1875,155,75,0.28376
1346700,-0.12000,152.0000,155,75,0.27497
1346710,-0.14000,151.6250,155,75,0.27033
1346720,-0.15000,151.0625,155,75,0.26716
1346730,-0.16000,150.2500,155,75,0.26471
1346740,-0.17000,147.6875,155,75,0.25861
1346750,-0.17500,145.9375,155,75,0.25714
1346760,-0.17500,143.6875,155,75,0.25910
1346770,-0.17500,140.8750,155,75,0.26593
1346780,-0.17000,133.2500,155,75,0.29915
1346790,-0.17000,128.3750,155,75,0.32625
1346800,-0.16000,122.8750,155,75,0.35922
1346810,-0.15000,117.3125,155,75,0.39658
1346820,-0.12500,108.0625,155,75,0.46422
1346830,-0.09000,105.1250,155,75,0.50012
1346840,-0.04000,103.2500,155,75,0.53626
1346850,0.00500,102.1875,155,75,0.57021
1346860,0.04000,101.1875,155,75,0.62906
1346870,0.06500,100.8125,155,75,0.65348
1346880,0.07000,100.3125,155,75,0.67424
1346890,0.05000,99.7500,155,75,0.69182
1346900,0.02000,98.0625,155,75,0.71893
1346910,-0.03500,97.0625,155,75,0.72869
1346920,-0.09000,96.0625,155,75,0.73480
1346930,-0.13500,95.0000,155,75,0.73846
1346940,-0.15500,92.8750,155,75,0.74457
1346950,-0.17000,91.8750,155,75,0.74628
1346960,-0.17500,90.8750,155,75,0.74676
1346970,-0.18000,89.9375,155,75,0.74603
1346980,-0.19000,88.2500,155,75,0.74090
1346990,-0.18500,87.5000,155,75,0.73602
1347000,-0.18000,86.7500,155,75,0.72967
1347010,-0.18000,85.9375,155,75,0.72137
1347020,-0.18500,84.5000,155,75,0.70110
1347030,-0.01500,83.7500,155,75,0.68791
1347040,0.46500,83.0000,155,75,0.67204
1347050,0.98500,82.3125,155,75,0.65397
1347060,0.84500,80.8125,155,75,0.61294
1347070,0.10000,80.1250,155,75,0.59170
1347080,-0.41500,79.4375,155,75,0.57118
1347090,-0.50000,78.7500,155,75,0.55189
1347100,-0.37500,77.3750,155,75,0.51844
1347110,-0.27500,76.6875,155,75,0.50427
1347120,-0.25000,76.0000,155,75,0.49304
1347130,-0.24000,75.3750,155,75,0.48376
1347140,-0.22500,74.0625,155,75,0.46471
1347150,-0.21000,73.5000,155,75,0.45543
1347160,-0.19000,72.8750,155,75,0.44615
1347170,-0.18000,72.3750,155,75,0.43712
1347180,-0.17000,71.8125,155,75,0.41905
1347190,-0.16500,72.0625,155,75,0.41026
1347200,-0.15500,73.2500,155,75,0.40171
1347210,-0.14000,76.1875,155,75,0.39341
1347220,-0.11500,89.3750,155,75,0.38071
1347230,-0.09000,99.1875,155,75,0.37411
1347240,-0.05500,109.6875,155,75,0.36728
1347250,-0.01500,119.7500,155,75,0.36044
1347260,0.03000,135.7500,155,75,0.34750
1347270,0.07000,141.1250,155,75,0.34139
1347280,0.10000,145.0000,155,75,0.33529
1347290,0.12000,147.5625,155,75,0.32943
1347300,0.13000,150.5000,155,75,0.31795
1347310,0.13500,151.3750,155,75,0.31258
1347320,0.14500,152.0625,155,75,0.30867
1347330,0.14000,152.6250,155,75,0.30525
1347340,0.12000,153.5000,155,75,0.29670
1347350,0.08500,153.8750,155,75,0.29206
1347360,0.02000,154.1250,155,75,0.28742
1347370,-0.02500,154.3750,155,75,0.28278
1347380,-0.07500,154.3750,155,75,0.27375
1347390,-0.11500,154.2500,155,75,0.26960
1347400,-0.14000,153.9375,155,75,0.26520
1347410,-0.16000,153.4375,155,75,0.26081
1347420,-0.17500,151.6875,155,75,0.25592
1347430,-0.19000,150.3750,155,75,0.25348
1347440,-0.19500,148.7500,155,75,0.25275
1347450,-0.20000,146.5625,155,75,0.25495
1347460,-0.20000,140.5625,155,75,0.27643
1347470,-0.19500,136.5000,155,75,0.29792
1347480,-0.19000,131.7500,155,75,0.32650
1347490,-0.18000,126.3750,155,75,0.36117
1347500,-0.16000,115.3750,155,75,0.44200
1347510,-0.13000,110.7500,155,75,0.48352
1347520,-0.08000,107.3125,155,75,0.51893
1347530,-0.03000,104.9375,155,75,0.54994
1347540,0.01000,102.6875,155,75,0.61221
1347550,0.04000,102.2500,155,75,0.63956
1347560,0.05000,101.8750,155,75,0.66374
1347570,0.03500,101.5625,155,75,0.68474
1347580,0.00500,100.5000,155,75,0.71795
1347590,-0.04000,99.7500,155,75,0.73040
1347600,-0.09500,98.8125,155,75,0.74042
1347610,-0.14000,97.8125,155,75,0.74823
1347620,-0.16500,95.6250,155,75,0.75531
1347630,-0.18500,94.5000,155,75,0.75751
1347640,-0.19500,93.4375,155,75,0.75897
1347650,-0.20000,92.3750,155,75,0.75946
1347660,-0.20500,90.4375,155,75,0.75702
1347670,-0.20000,89.5625,155,75,0.75385
1347680,-0.19000,88.6875,155,75,0.74945
1347690,-0.19500,87.8750,155,75,0.74335
1347700,-0.21000,86.3750,155,75,0.72576
1347710,-0.07500,85.6250,155,75,0.71380
1347720,0.39000,84.9375,155,75,0.70110
1347730,0.98000,84.1875,155,75,0.68694
1347740,0.92500,82.7500,155,75,0.65031
1347750,0.14500,82.0625,155,75,0.62955
1347760,-0.44000,81.3125,155,75,0.60830
1347770,-0.54000,80.5625,155,75,0.58706
1347780,-0.41500,79.1250,155,75,0.54847
1347790,-0.30500,78.4375,155,75,0.53162
1347800,-0.27500,77.6875,155,75,0.51648
1347810,-0.27000,77.0000,155,75,0.50305
1347820,-0.25500,75.6250,155,75,0.48327
1347830,-0.24500,75.0000,155,75,0.47399
1347840,-0.23000,74.4375,155,75,0.46471
1347850,-0.22000,73.9375,155,75,0.45568
1347860,-0.20000,73.1875,155,75,0.43810
1347870,-0.19000,73.3125,155,75,0.42930
1347880,-0.17500,74.1875,155,75,0.42051
1347890,-0.16000,76.6875,155,75,0.41172
1347900,-0.13500,89.3125,155,75,0.39487
1347910,-0.10000,99.1250,155,75,0.38681
1347920,-0.06500,109.7500,155,75,0.38022
1347930,-0.02500,120.0625,155,75,0.37460
1347940,0.02000,136.5000,155,75,0.36117
1347950,0.05500,142.0000,155,75,0.35458
1347960,0.08500,145.8750,155,75,0.34799
1347970,0.10500,148.4375,155,75,0.34164
1347980,0.12000,151.2500,155,75,0.32967
1347990,0.13000,151.9375,155,75,0.32405
1348000,0.13000,152.5000,155,75,0.31844
1348010,0.12500,152.8750,155,75,0.31306
1348020,0.11000,153.6250,155,75,0.30598
1348030,0.07500,153.9375,155,75,0.30208
1348040,0.02500,154.1250,155,75,0.29768
1348050,-0.03500,154.3125,155,75,0.29304
1348060,-0.09500,154.4375,155,75,0.28400
1348070,-0.13500,154.3125,155,75,0.27937
1348080,-0.15000,154.0000,155,75,0.27473
1348090,-0.16000,153.4375,155,75,0.27009
1348100,-0.17000,151.6250,155,75,0.26081
1348110,-0.17500,150.2500,155,75,0.25763
1348120,-0.17500,148.5000,155,75,0.25714
1348130,-0.18000,146.3125,155,75,0.25983
1348140,-0.18000,140.1875,155,75,0.27888
1348150,-0.17500,136.0625,155,75,0.29841
1348160,-0.17000,131.2500,155,75,0.32479
1348170,-0.16500,125.8125,155,75,0.35775
1348180,-0.15500,115.0625,155,75,0.43565
1348190,-0.12500,110.7500,155,75,0.47643
1348200,-0.08500,107.4375,155,75,0.51600
1348210,-0.05000,105.1875,155,75,0.55311
1348220,-0.02000,102.8750,155,75,0.60757
1348230,0.01000,102.3125,155,75,0.63223
1348240,0.02500,101.8750,155,75,0.65495
1348250,0.01000,101.3750,155,75,0.67497
1348260,-0.01500,100.1875,155,75,0.70696
1348270,-0.05500,99.3750,155,75,0.71917
1348280,-0.10000,98.5000,155,75,0.72918
1348290,-0.13500,97.5000,155,75,0.73700
1348300,-0.15500,95.3125,155,75,0.74750
1348310,-0.15500,94.2500,155,75,0.75043
1348320,-0.15500,93.1250,155,75,0.75092
1348330,-0.15500,92.1250,155,75,0.74994
1348340,-0.15500,90.1875,155,75,0.74652
1348350,-0.15000,89.3750,155,75,0.74335
1348360,-0.14000,88.5625,155,75,0.73895
1348370,-0.14500,86.9375,155,75,0.73309
1348380,-0.14500,86.1250,155,75,0.71575
1348390,0.07500,85.3750,155,75,0.70379
