RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1264590,0.04000,127.0625,196,99,0.43663
1264600,0.06000,125.4375,196,99,0.47985
1264610,0.07500,124.6875,196,99,0.51722
1264620,0.05000,124.0625,196,99,0.58266
1264630,0.00000,123.7500,196,99,0.61343
1264640,-0.05500,123.1875,196,99,0.64054
1264650,-0.09000,122.3750,196,99,0.66398
1264660,-0.11000,120.1250,196,99,0.69988
1264670,-0.12000,118.8125,196,99,0.71355
1264680,-0.12500,117.4375,196,99,0.72479
1264690,-0.13000,116.0000,196,99,0.73431
1264700,-0.13000,113.2500,196,99,0.74823
1264710,-0.13000,111.8125,196,99,0.75189
1264720,-0.15000,110.5000,196,99,0.75360
1264730,-0.18000,109.1250,196,99,0.75531
1264740,0.02000,106.6875,196,99,0.75556
1264750,0.59000,105.5000,196,99,0.75336
1264760,1.04500,104.3750,196,99,0.74896
1264770,0.70000,103.2500,196,99,0.74188
1264780,-0.07500,101.0625,196,99,0.71868
1264790,-0.47000,100.0625,196,99,0.70232
1264800,-0.45000,99.0625,196,99,0.68278
1264810,-0.29000,98.1250,196,99,0.66349
1264820,-0.19500,96.3750,196,99,0.62173
1264830,-0.17000,95.5000,196,99,0.59878
1264840,-0.16000,94.6250,196,99,0.57656
1264850,-0.15000,93.8125,196,99,0.55580
1264860,-0.14500,92.3125,196,99,0.52039
1264870,-0.14000,91.6250,196,99,0.50574
1264880,-0.13500,91.2500,196,99,0.49280
1264890,-0.12500,91.5625,196,99,0.48107
1264900,-0.11500,97.8125,196,99,0.46105
1264910,-0.09500,105.7500,196,99,0.45299
1264920,-0.08000,117.0625,196,99,0.44396
1264930,-0.06000,130.3750,196,99,0.43443
1264940,-0.03500,156.3125,196,99,0.41514
1264950,-0.01000,166.2500,196,99,0.40562
1264960,0.02000,173.3750,196,99,0.39609
1264970,0.05000,177.9375,196,99,0.38681
1264980,0.08000,181.3750,196,99,0.36874
1264990,0.09000,181.5625,196,99,0.35971
1265000,0.09500,181.3125,195,99,0.35092
1265010,0.10000,181.0625,195,99,0.34408
1265020,0.10000,180.7500,195,99,0.33138
1265030,0.10000,180.8125,195,99,0.32405
1265040,0.10000,181.0000,195,99,0.31673
1265050,0.09500,181.2500,195,99,0.30965
1265060,0.08000,181.7500,195,99,0.29646
1265070,0.05000,181.8125,195,99,0.29035
1265080,0.01000,181.5625,195,99,0.28449
1265090,-0.02500,180.8125,195,99,0.27863
1265100,-0.06500,177.5000,195,99,0.26862
1265110,-0.09500,174.4375,195,99,0.26593
1265120,-0.11500,170.3750,195,99,0.26227
1265130,-0.11500,158.7500,195,99,0.25836
1265140,-0.10500,151.6875,195,99,0.25763
1265150,-0.07500,144.3750,195,99,0.26471
1265160,-0.03500,137.6250,195,99,0.27863
1265170,0.01000,132.1250,195,99,0.30061
1265180,0.05000,125.6875,195,99,0.36679
1265190,0.08500,124.3125,195,99,0.40757
1265200,0.10000,123.6875,195,99,0.45006
1265210,0.10000,123.3750,195,99,0.48718
1265220,0.05500,122.6875,195,99,0.55360
1265230,-0.00500,122.0625,195,99,0.58486
1265240,-0.06000,121.1875,195,99,0.61245
1265250,-0.09500,120.0625,195,99,0.63614
