RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1800000,-0.01500,89.0000,111,51,0.41172
1800010,0.00500,94.6250,111,51,0.40415
1800020,0.02000,102.9375,111,51,0.39219
1800030,0.04000,105.5625,111,51,0.38584
1800040,0.06000,107.1250,111,51,0.37924
1800050,0.08000,107.8125,111,51,0.37241
1800060,0.10000,106.9375,111,51,0.35873
1800070,0.11500,105.6875,111,51,0.35165
1800080,0.12500,104.0625,111,51,0.34481
1800090,0.14000,102.1875,111,51,0.33773
1800100,0.14000,97.8750,111,51,0.32357
1800110,0.13000,95.6875,111,51,0.31795
1800120,0.10000,93.3750,111,51,0.31306
1800130,0.05500,88.9375,111,51,0.30037
1800140,0.02500,86.7500,111,51,0.29328
1800150,-0.00500,84.6250,111,51,0.28620
1800160,-0.02500,82.4375,111,51,0.27888
1800170,-0.03000,80.1875,111,51,0.27131
1800180,-0.02500,75.4375,111,51,0.25641
1800190,-0.02500,73.0000,111,51,0.24982
1800200,-0.02500,70.6875,111,51,0.24469
1800210,-0.01500,68.6250,111,51,0.24200
1800220,-0.01500,65.5625,111,51,0.24762
1800230,0.00000,64.5625,111,51,0.25617
1800240,0.01000,63.8125,111,51,0.26911
1800250,0.03000,63.2500,111,51,0.28669
1800260,0.04500,62.5625,111,51,0.33431
1800270,0.05000,62.3750,111,51,0.36313
1800280,0.03000,62.1875,111,51,0.39390
1800290,0.00000,62.0000,111,51,0.42589
1800300,-0.03000,61.5625,111,51,0.48962
1800310,-0.05500,61.3750,111,51,0.51648
1800320,-0.08500,61.1250,111,51,0.53993
1800330,-0.11000,60.8750,111,51,0.56435
1800340,-0.12000,60.2500,111,51,0.60952
1800350,-0.12000,59.8750,111,51,0.62857
1800360,-0.11500,59.5625,111,51,0.64469
1800370,-0.11500,59.1875,111,51,0.65788
1800380,-0.11000,58.5625,111,51,0.67643
1800390,-0.10500,58.2500,111,51,0.68181
1800400,-0.11500,57.9375,111,51,0.68474
1800410,-0.13000,57.6875,111,51,0.68547
1800420,0.05500,57.0000,111,51,0.68083
1800430,0.53500,56.6250,111,51,0.67619
1800440,0.93500,56.2500,111,51,0.67033
1800450,0.66000,55.8125,111,51,0.66325
1800460,-0.03500,54.9375,111,51,0.64493
1800470,-0.43500,54.4375,111,51,0.63394
1800480,-0.47000,54.0000,111,51,0.62198
1800490,-0.33000,52.9375,111,51,0.60928
1800500,-0.23000,52.4375,111,51,0.58291
1800510,-0.21000,51.9375,111,51,0.57094
1800520,-0.21000,51.4375,111,51,0.55971
1800530,-0.20500,50.9375,111,51,0.54799
1800540,-0.19000,50.0000,111,51,0.52479
1800550,-0.18000,49.5625,111,51,0.51380
1800560,-0.17000,49.1250,111,51,0.50330
1800570,-0.15500,48.7500,111,51,0.49304
1800580,-0.14500,48.5000,111,51,0.47375
1800590,-0.13500,49.3125,111,51,0.46471
1800600,-0.12500,51.5625,111,51,0.45568
1800610,-0.11000,55.7500,111,51,0.44689
1800620,-0.09500,68.9375,111,51,0.43297
1800630,-0.07500,76.2500,111,51,0.42564
1800640,-0.05000,83.2500,111,51,0.41807
1800650,-0.02500,95.2500,111,51,0.40317
1800660,-0.01000,100.0000,111,51,0.39585
1800670,0.01000,103.6875,111,51,0.38877
1800680,0.02500,106.3125,111,51,0.38169
1800690,0.04000,108.0000,111,51,0.37485
1800700,0.05500,108.6875,111,51,0.36142
1800710,0.07000,108.0000,111,51,0.35604
1800720,0.08000,106.8125,111,51,0.35140
1800730,0.09500,105.2500,111,51,0.34554
1800740,0.10000,101.3750,111,51,0.33260
1800750,0.10000,99.2500,111,51,0.32576
1800760,0.08500,97.0625,111,51,0.31868
1800770,0.06000,94.8750,111,51,0.31160
1800780,0.02500,90.5000,111,51,0.29792
1800790,-0.00500,88.3750,111,51,0.29084
1800800,-0.03000,86.2500,111,51,0.28376
1800810,-0.04000,84.1250,111,51,0.27668
1800820,-0.04000,79.6875,111,51,0.26642
1800830,-0.04000,77.3125,111,51,0.26081
1800840,-0.04000,74.8125,111,51,0.25495
1800850,-0.03500,72.3125,111,51,0.25006
1800860,-0.03500,68.1250,111,51,0.24737
1800870,-0.02500,66.6250,111,51,0.25177
1800880,-0.01500,65.5000,111,51,0.26105
1800890,0.00500,64.5625,111,51,0.27546
1800900,0.02000,63.4375,111,51,0.31917
1800910,0.03500,63.0625,111,51,0.34335
1800920,0.04000,62.7500,111,51,0.36825
1800930,0.02000,62.5000,111,51,0.39780
1800940,-0.01500,62.1250,111,51,0.46276
1800950,-0.04500,61.9375,111,51,0.49548
1800960,-0.06500,61.6875,111,51,0.52747
1800970,-0.09000,61.4375,111,51,0.55775
1800980,-0.11500,60.8750,111,51,0.61074
1800990,-0.12500,60.5625,111,51,0.63297
1801000,-0.12000,60.2500,111,51,0.65226
1801010,-0.11500,59.8750,111,51,0.66838
1801020,-0.11000,59.1875,111,51,0.68791
1801030,-0.10500,58.8750,111,51,0.69524
1801040,-0.10000,58.5625,111,51,0.70110
1801050,-0.10500,58.3125,111,51,0.70525
1801060,-0.12500,57.7500,111,51,0.70769
1801070,0.03500,57.3750,111,51,0.70598
1801080,0.51000,56.9375,111,51,0.70232
1801090,0.95500,56.5625,111,51,0.69670
1801100,0.73000,55.6875,111,51,0.68059
1801110,0.02500,55.2500,111,51,0.67131
1801120,-0.41500,54.7500,111,51,0.66129
1801130,-0.47000,54.2500,111,51,0.64982
1801140,-0.34000,53.2500,111,51,0.62466
1801150,-0.24000,52.6875,111,51,0.61123
1801160,-0.21500,52.1875,111,51,0.59780
1801170,-0.21500,51.6250,111,51,0.58437
1801180,-0.20500,50.6250,111,51,0.55873
1801190,-0.19000,50.1875,111,51,0.54676
1801200,-0.17500,49.6875,111,51,0.53529
1801210,-0.16000,49.3125,111,51,0.52430
1801220,-0.15500,48.6875,111,51,0.50623
1801230,-0.14500,48.8125,111,51,0.49695
1801240,-0.13500,49.6250,111,51,0.48767
1801250,-0.13000,51.8750,111,51,0.47839
1801260,-0.11500,62.0625,111,51,0.46007
1801270,-0.09500,69.1875,111,51,0.45104
1801280,-0.07500,76.5625,111,51,0.44225
1801290,-0.05500,83.6250,111,51,0.43370
1801300,-0.03500,95.7500,111,51,0.41685
1801310,-0.02500,100.5625,111,51,0.41001
1801320,-0.00500,104.3125,111,51,0.40440
1801330,0.01500,107.1250,111,51,0.39805
1801340,0.04000,109.6250,111,51,0.38437
1801350,0.05000,109.6250,111,51,0.37753
1801360,0.06000,109.0000,111,51,0.37070
1801370,0.07000,107.8125,111,51,0.36361
1801380,0.08500,104.5000,111,51,0.34945
1801390,0.10000,102.5000,111,51,0.34237
1801400,0.11000,100.4375,111,51,0.33504
1801410,0.09500,98.2500,111,51,0.32796
1801420,0.07000,94.0000,111,51,0.31746
1801430,0.03000,91.9375,111,51,0.31160
1801440,0.00000,89.8750,111,51,0.30501
1801450,-0.03000,87.8125,111,51,0.29792
1801460,-0.04500,83.7500,111,51,0.28303
1801470,-0.04500,81.6250,111,51,0.27521
1801480,-0.04500,79.3125,111,51,0.26764
1801490,-0.04000,76.8125,111,51,0.26105
1801500,-0.03500,71.5000,111,51,0.25348
1801510,-0.03000,69.1250,111,51,0.25446
1801520,-0.02000,67.0625,111,51,0.25910
1801530,-0.01000,65.5000,111,51,0.26789
1801540,0.00500,63.5625,111,51,0.29988
1801550,0.02500,62.9375,111,51,0.32259
1801560,0.04000,62.5625,111,51,0.34896
1801570,0.04000,62.2500,111,51,0.37851
1801580,0.02000,61.8125,111,51,0.44347
1801590,-0.01500,61.6875,111,51,0.47717
1801600,-0.04000,61.5625,111,51,0.51062
1801610,-0.06000,61.3750,111,51,0.54286
1801620,-0.08500,60.9375,111,51,0.59219
1801630,-0.11000,60.6875,111,51,0.61563
1801640,-0.12000,60.4375,111,51,0.63810
1801650,-0.12500,60.1250,111,51,0.65812
1801660,-0.12500,59.4375,111,51,0.69035
1801670,-0.12500,59.1875,111,51,0.71209
1801680,-0.11500,58.8750,111,51,0.73626
1801690,-0.11000,58.5625,111,51,0.75043
1801700,-0.11500,58.0000,111,51,0.76215
1801710,-0.12500,57.6875,111,51,0.76239
1801720,0.02000,57.3750,111,51,0.76020
1801730,0.49500,57.0000,111,51,0.75678
1801740,0.96500,56.1875,111,51,0.74457
1801750,0.72500,55.7500,111,51,0.73578
1801760,0.02000,55.2500,111,51,0.72552
1801770,-0.41500,54.7500,111,51,0.71380
1801780,-0.48500,53.7500,111,51,0.68669
1801790,-0.35500,53.2500,111,51,0.67179
1801800,-0.25000,52.7500,111,51,0.65641
1801810,-0.23000,52.2500,111,51,0.64078
1801820,-0.22500,51.1875,111,51,0.61368
1801830,-0.21000,50.6875,111,51,0.60024
1801840,-0.19000,50.1875,111,51,0.58681
1801850,-0.18000,49.7500,111,51,0.57363
1801860,-0.17500,48.9375,111,51,0.54872
1801870,-0.17000,48.6875,111,51,0.53724
1801880,-0.15500,48.6875,111,51,0.52601
1801890,-0.14500,49.3750,111,51,0.51502
1801900,-0.13000,55.3750,111,51,0.49451
1801910,-0.11500,61.2500,111,51,0.48596
1801920,-0.10000,68.3750,111,51,0.47839
1801930,-0.08000,75.7500,111,51,0.47009
1801940,-0.05000,89.5625,111,51,0.45299
1801950,-0.02500,95.5000,111,51,0.44469
1801960,-0.01000,100.5000,111,51,0.43639
1801970,0.00000,104.5625,111,51,0.42808
1801980,0.01500,109.6875,111,51,0.41221
1801990,0.03000,110.8125,111,51,0.40464
1802000,0.04000,111.1250,111,51,0.39707
1802010,0.05000,109.8125,111,51,0.38559
1802020,0.05500,108.5000,111,51,0.37900
1802030,0.07000,106.8750,111,51,0.37167
1802040,0.08000,105.0000,111,51,0.36435
1802050,0.08500,103.0000,111,51,0.35702
