RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1911180,0.03000,58.5625,100,47,0.40781
1911190,0.01000,58.1875,100,47,0.43932
1911200,-0.01500,57.8750,100,47,0.47179
1911210,-0.04500,57.3125,100,47,0.53578
1911220,-0.05500,57.0625,100,47,0.56606
1911230,-0.07500,56.8750,100,47,0.59438
1911240,-0.09500,56.5625,100,47,0.62051
1911250,-0.11000,56.3750,100,47,0.64444
1911260,-0.10500,55.9375,100,47,0.68156
1911270,-0.10500,55.6875,100,47,0.69402
1911280,-0.10500,55.5000,100,47,0.70623
1911290,-0.10500,55.3125,100,47,0.71722
1911300,-0.10500,54.9375,100,47,0.73284
1911310,-0.10500,54.7500,100,47,0.73748
1911320,-0.11500,54.5000,100,47,0.74017
1911330,-0.03500,54.3125,100,47,0.74090
1911340,0.31000,53.6875,100,47,0.73602
1911350,0.84000,53.3125,100,47,0.73089
1911360,0.91000,52.9375,100,47,0.72405
1911370,0.31500,52.5625,100,47,0.71624
1911380,-0.25000,51.6875,100,47,0.69597
1911390,-0.45000,51.2500,100,47,0.68376
1911400,-0.39000,50.8125,100,47,0.67057
1911410,-0.27000,50.3750,100,47,0.65665
1911420,-0.23000,49.5000,100,47,0.62784
1911430,-0.22500,49.0000,100,47,0.61319
1911440,-0.21000,48.5000,100,47,0.59878
1911450,-0.20000,48.0000,100,47,0.58437
1911460,-0.19000,47.1250,100,47,0.55800
1911470,-0.18000,46.6875,100,47,0.54676
1911480,-0.17000,46.3125,100,47,0.53480
1911490,-0.16000,46.0000,100,47,0.52259
1911500,-0.15500,46.4375,100,47,0.49963
1911510,-0.15000,47.8125,100,47,0.48889
1911520,-0.14000,50.5625,100,47,0.47839
1911530,-0.12500,54.8750,100,47,0.46813
1911540,-0.10000,66.1875,100,47,0.44835
1911550,-0.07500,72.0000,100,47,0.43907
1911560,-0.10500,56.1250,100,47,0.64371
1911570,-0.10500,56.1250,100,47,0.64371
1911580,-0.10500,56.1250,100,47,0.64371
1911590,-0.10500,56.1250,100,47,0.64371
1911600,-0.10500,56.1250,100,47,0.64371
1911610,-0.10500,56.1250,100,47,0.64371
1911620,-0.10500,56.1250,100,47,0.64371
1911630,-0.10500,56.1250,100,47,0.64371
1911640,-0.10500,56.1250,100,47,0.64371
1911650,-0.10500,56.1250,100,47,0.64371
1911660,-0.10500,56.1250,100,47,0.64371
1911670,-0.10500,56.1250,100,47,0.64371
1911680,-0.11000,55.8750,100,47,0.66447
1911690,-0.10500,54.6875,100,47,0.73065
1911700,-0.10500,54.6875,100,47,0.73065
1911710,-0.10500,54.6875,100,47,0.73065
1911720,-0.10500,54.6875,100,47,0.73065
1911730,-0.10500,54.6875,100,47,0.73065
1911740,-0.10500,54.6875,100,47,0.73065
1911750,-0.10500,54.6875,100,47,0.73065
1911760,-0.10500,54.6875,100,47,0.73065
1911770,-0.10500,54.6875,100,47,0.73065
1911780,-0.10500,54.6875,100,47,0.73065
1911790,-0.10500,54.6875,100,47,0.73065
1911800,-0.10500,54.6875,100,47,0.73065
1911810,-0.12000,54.3125,100,47,0.73455
1911820,-0.12000,54.3125,100,47,0.73455
1911830,-0.12000,54.3125,100,47,0.73455
1911840,-0.12000,54.3125,100,47,0.73455
1911850,-0.12000,54.3125,100,47,0.73455
1911860,-0.12000,54.3125,100,47,0.73455
1911870,-0.12000,54.3125,100,47,0.73455
1911880,-0.12000,54.3125,100,47,0.73455
1911890,-0.12000,54.3125,100,47,0.73455
1911900,-0.12000,54.3125,100,47,0.73455
1911910,-0.12000,54.3125,100,47,0.73455
1911920,-0.12000,54.3125,100,47,0.73455
1911930,-0.12000,54.3125,100,47,0.73455
1911940,-0.12000,54.3125,100,47,0.73455
1911950,-0.12000,54.3125,100,47,0.73455
1911960,-0.12000,54.3125,100,47,0.73455
1911970,-0.12000,54.3125,100,47,0.73455
1911980,-0.12000,54.3125,100,47,0.73455
1911990,-0.03000,54.0000,100,47,0.73431
1912000,0.33000,53.7500,100,47,0.73211
1912010,0.86000,53.3750,100,47,0.72821
1912020,0.89000,52.6250,100,47,0.71551
1912030,0.26500,52.2500,100,47,0.70696
1912040,-0.28500,51.8750,100,47,0.69695
1912050,-0.45500,51.4375,100,47,0.68571
1912060,-0.38500,50.5625,100,47,0.66105
1912070,-0.27000,50.1250,100,47,0.64884
1912080,-0.23000,49.6250,100,47,0.63541
1912090,-0.23000,49.1875,100,47,0.62149
1912100,-0.22000,48.1875,100,47,0.59292
1912110,-0.21000,47.6875,100,47,0.57875
1912120,-0.19000,47.2500,100,47,0.56484
1912130,-0.17500,46.8125,100,47,0.55165
1912140,-0.16500,46.1250,100,47,0.52625
1912150,-0.15500,46.0000,100,47,0.51429
1912160,-0.14500,46.1875,100,47,0.50403
1912170,-0.13500,47.1250,100,47,0.49499
1912180,-0.12500,53.0625,100,47,0.47521
1912190,-0.11500,58.1250,100,47,0.46545
1912200,-0.09500,63.8750,100,47,0.45568
1912210,-0.07500,69.8125,100,47,0.44615
1912220,-0.05500,81.0000,100,47,0.42784
1912230,-0.03500,85.8750,100,47,0.41929
1912240,-0.01000,90.1875,100,47,0.41099
1912250,0.00500,93.7500,100,47,0.40293
1912260,0.02500,98.5000,100,47,0.39048
