RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1871680,-0.19000,46.3750,100,46,0.56972
1871690,-0.17500,45.9375,100,46,0.55727
1871700,-0.16000,45.1875,100,46,0.53382
1871710,-0.15500,44.9375,100,46,0.52308
1871720,-0.14500,44.8750,100,46,0.51258
1871730,-0.13500,45.4375,100,46,0.50256
1871740,-0.12500,50.3750,100,46,0.48425
1871750,-0.11000,55.2500,100,46,0.47668
1871760,-0.08500,61.2500,100,46,0.46838
1871770,-0.06500,67.5625,100,46,0.45958
1871780,-0.04500,79.3750,100,46,0.44249
1871790,-0.02500,84.5000,100,46,0.43419
1871800,-0.00500,89.0000,100,46,0.42613
1871810,0.02000,92.7500,100,46,0.41832
1871820,0.04500,97.7500,100,46,0.40293
1871830,0.06000,99.0625,100,46,0.39560
1871840,0.06500,99.5625,100,46,0.38999
1871850,0.08000,99.4375,100,46,0.38510
1871860,0.09000,97.7500,100,46,0.37265
1871870,0.10500,96.4375,100,46,0.36581
1871880,0.11500,94.8125,100,46,0.35849
1871890,0.11500,91.1875,100,46,0.35092
1871900,0.10000,89.2500,100,46,0.33529
1871910,0.07500,87.3125,100,46,0.32747
1871920,0.03500,85.3125,100,46,0.31990
1871930,0.00500,83.3750,100,46,0.31233
1871940,-0.01500,79.6875,100,46,0.29841
1871950,-0.03000,77.8125,100,46,0.29328
1871960,-0.03500,75.9375,100,46,0.28718
1871970,-0.03500,73.9375,100,46,0.28107
1871980,-0.03500,69.6875,100,46,0.27375
1871990,-0.03000,67.3750,100,46,0.27497
1872000,-0.02500,65.2500,100,47,0.28059
1872010,-0.02000,63.3750,100,47,0.29109
1872020,-0.01500,60.5625,100,47,0.32772
1872030,0.00000,59.5625,100,47,0.35311
1872040,0.02000,58.8125,100,47,0.37802
1872050,0.03000,58.1875,100,47,0.40366
1872060,0.04000,57.3125,100,47,0.46740
1872070,0.02000,57.0000,100,47,0.50183
1872080,-0.01500,56.6875,100,47,0.53626
1872090,-0.04500,56.5000,100,47,0.56996
1872100,-0.06500,56.1250,100,47,0.63199
1872110,-0.08500,55.9375,100,47,0.65934
1872120,-0.10500,55.7500,100,47,0.68425
1872130,-0.11500,55.5000,100,47,0.70623
1872140,-0.11500,55.1250,100,47,0.73871
1872150,-0.12000,54.8750,100,47,0.74847
1872160,-0.11500,54.6250,100,47,0.75751
1872170,-0.11000,54.3750,100,47,0.76484
1872180,-0.10500,54.0625,100,47,0.77289
1872190,-0.10500,53.8750,100,47,0.77363
1872200,-0.13917,53.6250,100,47,0.77241
1872210,-0.06000,53.3750,100,47,0.76948
1872220,0.28000,52.8750,100,47,0.75775
1872230,0.85500,52.5000,100,47,0.74921
1872240,0.96000,52.1875,100,47,0.73993
1872250,0.31500,51.8125,100,47,0.72967
1872260,-0.31000,51.0625,100,47,0.70549
1872270,-0.50500,50.6250,100,47,0.69182
1872280,-0.41500,50.1875,100,47,0.67766
1872290,-0.28000,49.2500,100,47,0.66325
1872300,-0.22500,48.7500,100,47,0.63394
1872310,-0.23000,48.3125,100,47,0.61954
1872320,-0.22500,47.8750,100,47,0.60562
1872330,-0.21500,47.4375,100,47,0.59194
1872340,-0.20000,46.5000,100,47,0.56728
1872350,-0.18000,46.1250,100,47,0.55678
1872360,-0.17000,45.7500,100,47,0.54579
1872370,-0.16500,45.4375,100,47,0.53455
1872380,-0.15500,45.7500,100,47,0.51306
1872390,-0.14500,47.1875,100,47,0.50281
1872400,-0.13500,50.2500,100,47,0.49255
1872410,-0.11500,55.1250,100,47,0.48254
1872420,-0.09500,67.6875,100,47,0.46374
1872430,-0.07500,74.0000,100,47,0.45495
1872440,-0.05500,79.8750,100,47,0.44762
1872450,-0.03500,85.1875,100,47,0.44103
1872460,-0.01500,93.6250,100,47,0.42589
1872470,0.00000,96.6250,100,47,0.41807
1872480,0.02000,98.7500,100,47,0.41050
1872490,0.04000,100.0000,100,47,0.40293
1872500,0.05500,100.4375,100,47,0.38828
1872510,0.06500,99.8125,100,47,0.38095
1872520,0.08000,98.8125,100,47,0.37338
1872530,0.09500,97.4375,100,47,0.36581
1872540,0.11000,94.1250,100,47,0.35165
1872550,0.11000,92.2500,100,47,0.34628
1872560,0.09500,90.2500,100,47,0.33993
1872570,0.06000,88.2500,100,47,0.33309
1872580,0.02000,84.3750,100,47,0.31893
1872590,-0.01500,82.5000,100,47,0.31160
1872600,-0.04000,80.6250,100,47,0.30379
1872610,-0.05500,76.8125,100,47,0.29597
1872620,-0.06000,74.8750,100,47,0.28156
1872630,-0.06000,72.8125,100,47,0.27668
1872640,-0.05500,70.6250,100,47,0.27497
1872650,-0.04500,68.4375,100,47,0.27643
1872660,-0.04500,64.4375,100,47,0.29035
1872670,-0.04500,62.8125,100,47,0.30476
1872680,-0.03500,61.5625,100,47,0.32430
1872690,-0.02000,60.5625,100,47,0.34847
1872700,0.00000,59.1875,100,47,0.40757
1872710,0.01000,58.6875,100,47,0.44078
1872720,0.01500,58.3125,100,47,0.47521
1872730,0.00000,58.0000,100,47,0.51013
1872740,-0.03000,57.5000,100,47,0.57411
1872750,-0.06500,57.3125,100,47,0.59976
1872760,-0.08500,57.1250,100,47,0.62711
1872770,-0.11000,56.6250,100,47,0.65372
1872780,-0.13000,56.3750,100,47,0.70061
1872790,-0.14000,56.1250,100,47,0.71990
1872800,-0.14000,55.8750,100,47,0.73626
1872810,-0.14000,55.6250,100,47,0.74969
1872820,-0.13500,55.1250,100,47,0.76850
1872830,-0.13000,54.8750,100,47,0.77411
1872840,-0.12500,54.6250,100,47,0.77631
1872850,-0.13500,54.3750,100,47,0.77607
1872860,-0.16000,53.8750,100,47,0.77216
1872870,-0.03500,53.5625,100,47,0.76801
1872880,0.41000,53.3125,100,47,0.76215
1872890,0.95500,53.0000,100,47,0.75458
1872900,0.85500,52.3750,100,47,0.73480
1872910,0.09000,52.0625,100,47,0.72308
1872920,-0.47000,51.6875,100,47,0.71038
1872930,-0.55000,50.9375,100,47,0.69670
1872940,-0.39500,50.5000,100,47,0.67082
1872950,-0.28000,50.0625,100,47,0.65665
1872960,-0.25500,49.6250,100,47,0.64200
1872970,-0.25500,49.1875,100,47,0.62759
1872980,-0.24500,48.3125,100,47,0.59976
1872990,-0.23000,47.8750,100,47,0.58632
1873000,-0.21500,47.3750,100,47,0.57363
1873010,-0.20500,47.0000,100,47,0.56142
1873020,-0.19500,46.3125,100,47,0.53846
1873030,-0.18500,46.1875,100,47,0.52723
1873040,-0.17000,46.5000,100,47,0.51770
1873050,-0.16500,47.8750,100,47,0.50916
1873060,-0.15500,55.6875,100,47,0.48987
1873070,-0.14500,61.8125,100,47,0.48034
1873080,-0.12500,68.3750,100,47,0.47082
1873090,-0.10500,74.8750,100,47,0.46154
1873100,-0.08000,86.5000,100,47,0.44420
1873110,-0.06000,91.3125,100,47,0.43614
1873120,-0.04000,95.3125,100,47,0.42808
1873130,-0.02000,98.3750,100,47,0.42051
1873140,-0.00500,101.9375,100,47,0.40879
1873150,0.01000,102.5000,100,47,0.40244
1873160,0.03000,102.4375,100,47,0.39536
1873170,0.05000,101.8125,100,47,0.38803
1873180,0.06500,99.4375,100,47,0.37289
1873190,0.08000,97.8125,100,47,0.36532
1873200,0.09500,96.0625,100,47,0.35775
1873210,0.09500,94.1875,100,47,0.35018
1873220,0.07500,90.2500,100,47,0.33553
1873230,0.04000,88.3125,100,47,0.32821
1873240,0.01000,86.4375,100,47,0.32259
1873250,-0.02000,84.5625,100,47,0.31770
1873260,-0.04500,80.8125,100,47,0.30427
1873270,-0.05500,78.9375,100,47,0.29695
1873280,-0.06500,77.0000,100,47,0.29011
1873290,-0.06500,74.9375,100,47,0.28449
1873300,-0.05500,70.5625,100,47,0.28132
1873310,-0.05500,68.3750,100,47,0.28620
1873320,-0.05500,66.4375,100,47,0.29646
1873330,-0.05500,64.7500,100,47,0.31184
1873340,-0.04000,62.3125,100,47,0.34237
1873350,-0.02500,61.4375,100,47,0.36532
1873360,-0.00500,60.7500,100,47,0.39341
1873370,0.00500,60.1875,100,47,0.42466
1873380,0.01000,59.3750,100,47,0.49182
1873390,-0.00500,59.1250,100,47,0.52576
1873400,-0.04000,58.9375,100,47,0.55922
1873410,-0.07000,58.6875,100,47,0.59096
1873420,-0.09500,58.3125,100,47,0.64762
1873430,-0.12500,58.1250,100,47,0.67179
1873440,-0.14500,57.8750,100,47,0.69011
1873450,-0.15000,57.6250,100,47,0.70452
1873460,-0.14500,57.1250,100,47,0.73162
1873470,-0.15000,56.8125,100,47,0.74212
1873480,-0.14500,56.5000,100,47,0.75043
1873490,-0.13500,56.1875,100,47,0.75629
1873500,-0.13500,55.6250,100,47,0.76093
1873510,-0.15000,55.3750,100,47,0.76044
1873520,-0.17000,55.0625,100,47,0.75800
1873530,0.02000,54.7500,100,47,0.75360
1873540,0.55500,54.1250,100,47,0.74066
1873550,1.03000,53.8125,100,47,0.73236
1873560,0.75000,53.5000,100,47,0.72259
1873570,-0.07500,53.1875,100,47,0.71160
1873580,-0.56000,52.5000,100,47,0.68669
1873590,-0.54500,52.1250,100,47,0.67302
1873600,-0.36000,51.6875,100,47,0.65885
