RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
3299990,-0.14000,84.6250,131,59,0.53553
3300000,-0.14500,84.1875,132,59,0.57558
3300010,-0.14500,83.7500,132,59,0.61319
3300020,-0.15500,82.5625,132,59,0.67668
3300030,-0.18000,81.9375,132,59,0.70208
3300040,-0.22000,81.2500,132,59,0.72308
3300050,-0.24500,80.5625,132,59,0.73993
3300060,-0.24000,79.3125,132,59,0.76093
3300070,-0.23000,78.6875,132,59,0.76581
3300080,-0.19500,78.0625,132,59,0.76996
3300090,-0.14500,76.7500,132,59,0.77411
3300100,-0.11500,76.1875,132,59,0.77387
3300110,-0.08000,75.5625,132,59,0.77216
3300120,-0.05500,74.9375,132,59,0.76899
3300130,-0.05500,74.3125,132,59,0.76459
3300140,-0.06000,73.1250,132,59,0.75116
3300150,0.15500,72.5000,132,59,0.74212
3300160,0.72500,71.9375,132,59,0.73236
3300170,1.17000,70.9375,132,59,0.72161
3300180,0.81500,70.5000,132,59,0.69621
3300190,0.00000,70.0000,132,59,0.68205
3300200,-0.43500,69.5625,132,59,0.66740
3300210,-0.42500,69.1250,132,59,0.65226
3300220,-0.25000,68.1250,132,59,0.62271
3300230,-0.14500,67.6875,132,59,0.60830
3300240,-0.11000,67.2500,132,59,0.59414
3300250,-0.10500,66.8125,132,59,0.58071
3300260,-0.10500,65.8750,132,59,0.55604
3300270,-0.10500,65.3750,132,59,0.54579
3300280,-0.10500,64.8750,132,59,0.53480
3300290,-0.11500,64.4375,132,59,0.52357
3300300,-0.12500,64.0000,132,59,0.50159
3300310,-0.13500,64.6250,132,59,0.49084
3300320,-0.13000,66.7500,132,59,0.48034
3300330,-0.12500,71.2500,132,59,0.47009
3300340,-0.12500,87.3750,132,59,0.44982
3300350,-0.12500,97.6250,132,59,0.44029
3300360,-0.11000,108.1250,132,59,0.43223
3300370,-0.08500,118.0000,132,59,0.42491
3300380,-0.05500,134.0000,132,59,0.40781
3300390,-0.03500,139.6250,132,59,0.39902
3300400,-0.00500,143.6250,132,59,0.39048
3300410,0.00500,146.0625,132,59,0.38217
3300420,0.01000,147.4375,132,59,0.36606
3300430,0.02000,146.8125,132,59,0.35824
3300440,0.03000,145.6250,132,59,0.35092
3300450,0.03000,144.0625,132,59,0.34359
3300460,0.03000,140.1250,132,59,0.33089
