RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
2400000,0.03000,82.5625,101,48,0.28987
2400010,0.00500,80.6250,101,48,0.28254
2400020,-0.01500,76.6875,101,48,0.26716
2400030,-0.03000,74.6875,101,48,0.25958
2400040,-0.03500,72.6250,101,48,0.25275
2400050,-0.03500,70.5625,101,48,0.24713
2400060,-0.04000,66.1250,101,48,0.24444
2400070,-0.03500,64.0000,101,48,0.24835
2400080,-0.01000,62.1250,101,48,0.25617
2400090,0.01000,60.6250,101,48,0.26838
2400100,0.03000,58.6250,101,48,0.30720
2400110,0.06500,58.0000,101,48,0.33284
2400120,0.09500,57.5000,101,48,0.36142
2400130,0.09000,57.1250,101,48,0.39219
2400140,0.06000,56.6875,101,48,0.45665
2400150,0.00000,56.5625,101,48,0.48889
2400160,-0.06500,56.4375,101,48,0.52015
2400170,-0.12000,56.3750,101,48,0.54603
2400180,-0.15000,56.1250,101,48,0.59121
2400190,-0.16000,55.9375,101,48,0.61319
2400200,-0.16000,55.7500,101,48,0.63297
2400210,-0.16000,55.5625,101,48,0.65031
2400220,-0.16000,55.1250,101,48,0.67619
2400230,-0.16000,54.8750,101,48,0.68523
2400240,-0.15500,54.6250,101,48,0.69158
2400250,-0.17000,54.3750,101,48,0.69548
2400260,-0.17000,53.9375,101,48,0.69646
2400270,0.07000,53.6875,101,48,0.69402
2400280,0.62500,53.4375,101,48,0.69035
2400290,0.95000,53.1875,101,48,0.68523
2400300,0.55500,52.5625,101,48,0.67082
2400310,-0.14500,52.2500,101,48,0.66154
2400320,-0.50000,51.8750,101,48,0.65079
2400330,-0.49000,51.5000,101,48,0.63883
2400340,-0.34000,50.5625,101,48,0.61221
2400350,-0.25000,50.1250,101,48,0.59805
2400360,-0.22500,49.6250,101,48,0.58364
2400370,-0.21500,49.1875,101,48,0.57045
2400380,-0.20500,48.2500,101,48,0.54530
2400390,-0.20000,47.7500,101,48,0.53211
2400400,-0.19000,47.2500,101,48,0.51941
2400410,-0.18000,46.7500,101,48,0.50720
2400420,-0.16000,45.9375,101,48,0.48376
2400430,-0.14000,45.6875,101,48,0.47302
2400440,-0.11500,45.6875,101,48,0.46276
2400450,-0.09500,46.3125,101,48,0.45299
2400460,-0.07500,51.8125,101,48,0.43614
2400470,-0.06000,56.8750,101,48,0.42906
2400480,-0.04000,62.7500,101,48,0.42125
2400490,-0.02500,74.6250,101,48,0.41319
2400500,0.00000,80.0625,101,48,0.39731
2400510,0.03000,84.8125,101,48,0.38974
2400520,0.06000,88.8125,101,48,0.38217
2400530,0.09000,92.0000,101,48,0.37485
2400540,0.11500,95.8125,101,48,0.36068
2400550,0.14500,96.5625,101,48,0.35409
2400560,0.17000,96.6250,101,48,0.34750
2400570,0.19000,96.0625,101,48,0.34237
2400580,0.20500,93.6250,101,48,0.33260
2400590,0.21500,91.9375,101,48,0.32650
2400600,0.22500,90.0625,101,48,0.32015
2400610,0.21500,88.0625,101,48,0.31331
2400620,0.18500,83.8750,101,48,0.29939
2400630,0.15000,81.7500,101,48,0.29231
2400640,0.12000,79.6875,101,48,0.28498
2400650,0.08500,77.6875,101,48,0.27766
2400660,0.06000,73.9375,101,48,0.26447
2400670,0.04000,72.0000,101,48,0.25958
2400680,0.03000,70.0625,101,48,0.25372
2400690,0.02500,68.0625,101,48,0.24762
2400700,0.01500,64.1250,101,48,0.23932
2400710,0.00500,62.3125,101,48,0.23932
2400720,0.00500,60.8125,101,48,0.24298
2400730,0.01000,59.6250,101,48,0.25104
2400740,0.03000,57.8750,101,48,0.28132
2400750,0.05000,57.2500,101,48,0.30281
2400760,0.07500,56.7500,101,48,0.32479
2400770,0.11000,56.4375,101,48,0.34774
2400780,0.13000,55.9375,101,48,0.40440
2400790,0.10500,55.6875,101,48,0.43516
2400800,0.05000,55.5000,101,48,0.46593
2400810,-0.01500,55.3750,101,48,0.49597
2400820,-0.07000,55.0000,101,48,0.55116
2400830,-0.11500,54.8750,101,48,0.57534
2400840,-0.12500,54.6250,101,48,0.59707
2400850,-0.13500,54.4375,101,48,0.61563
2400860,-0.13500,53.9375,101,48,0.64249
2400870,-0.14000,53.6875,101,48,0.65031
2400880,-0.14500,53.3750,101,48,0.65739
2400890,-0.14500,53.1250,101,48,0.66300
