RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
4565540,-0.22000,48.0000,105,48,0.49206
4565550,-0.21000,47.6875,105,48,0.48425
4565560,-0.20000,47.3750,105,48,0.47643
4565570,-0.20000,47.1250,105,48,0.46862
4565580,-0.20000,46.6875,105,48,0.45324
4565590,-0.19000,46.7500,105,48,0.44567
4565600,-0.17500,47.3750,105,48,0.43810
4565610,-0.17000,49.1875,105,48,0.43053
4565620,-0.16500,57.4375,105,48,0.41709
4565630,-0.15500,63.3125,105,48,0.41172
4565640,-0.14000,69.4375,105,48,0.40586
4565650,-0.12500,75.4375,105,48,0.39951
4565660,-0.10500,86.4375,105,48,0.38681
4565670,-0.08500,91.1875,105,48,0.38046
4565680,-0.06500,95.3125,105,48,0.37411
4565690,-0.04500,98.8125,105,48,0.36801
4565700,-0.02500,103.5000,105,48,0.35629
4565710,-0.00500,104.8750,105,48,0.35067
4565720,0.00500,105.6250,105,48,0.34530
4565730,0.01000,106.0000,105,48,0.34115
4565740,0.01000,105.5625,105,48,0.33333
4565750,0.01000,104.9375,105,48,0.32869
4565760,0.02000,104.0625,105,48,0.32405
4565770,0.03000,103.0625,105,48,0.31941
4565780,0.05000,100.5625,105,48,0.31013
4565790,0.05500,99.1875,105,48,0.30574
4565800,0.06000,97.7500,105,48,0.30134
4565810,0.05000,96.2500,105,48,0.29670
4565820,0.03000,93.2500,105,48,0.28889
4565830,0.00000,91.7500,105,48,0.28620
4565840,-0.02000,90.1875,105,48,0.28278
4565850,-0.03500,88.6875,105,48,0.27888
4565860,-0.04000,85.5000,105,48,0.27277
4565870,-0.04500,83.7500,105,48,0.27179
4565880,-0.04500,81.8125,105,48,0.27326
4565890,-0.04500,79.6875,105,48,0.27814
4565900,-0.04000,75.2500,105,48,0.30012
4565910,-0.04000,73.1875,105,48,0.31795
4565920,-0.04000,71.3750,105,48,0.33993
4565930,-0.04500,69.9375,105,48,0.36239
4565940,-0.04500,67.6875,105,48,0.41416
4565950,-0.05000,66.8750,105,48,0.44493
4565960,-0.05500,66.1875,105,48,0.47717
4565970,-0.05500,65.6875,105,48,0.50965
4565980,-0.06000,64.8750,105,48,0.57314
4565990,-0.06500,64.5000,105,48,0.60317
4566000,-0.06500,64.1250,105,48,0.63126
4566010,-0.06500,63.8125,105,48,0.65739
4566020,-0.06500,63.0625,105,48,0.69939
4566030,-0.07500,62.6875,105,48,0.71404
4566040,-0.07500,62.2500,105,48,0.72894
4566050,-0.07500,61.8750,105,48,0.74261
4566060,-0.06500,61.0625,105,48,0.76484
4566070,-0.05500,60.6875,105,48,0.77289
4566080,-0.04500,60.3125,105,48,0.77900
4566090,-0.03000,59.8750,105,48,0.78339
4566100,-0.02000,59.0625,105,48,0.78730
4566110,-0.03500,58.6875,105,48,0.78706
4566120,-0.05500,58.2500,105,48,0.78535
4566130,-0.07500,57.8125,105,48,0.78168
4566140,-0.09000,57.0000,105,48,0.77094
4566150,-0.10500,56.5625,105,48,0.76435
4566160,-0.12000,56.1875,105,48,0.75678
4566170,-0.13000,55.8125,105,48,0.74823
4566180,-0.13500,55.0000,105,48,0.72845
4566190,-0.13500,54.6875,105,48,0.71722
4566200,-0.13000,54.3125,105,48,0.70549
4566210,-0.13000,54.0000,105,48,0.69353
4566220,-0.12500,53.3750,105,48,0.67033
4566230,-0.12500,53.1875,105,48,0.65983
4566240,-0.13000,53.0000,105,48,0.64884
4566250,0.04500,52.7500,105,48,0.63785
4566260,0.56000,52.3750,105,48,0.61636
4566270,1.12500,52.1250,105,48,0.60562
4566280,1.02000,51.9375,105,48,0.59512
4566290,0.24500,51.6875,105,48,0.58510
4566300,-0.33000,51.1875,105,48,0.56532
4566310,-0.44000,50.9375,105,48,0.55580
4566320,-0.33000,50.6250,105,48,0.54652
4566330,-0.24500,50.3125,105,48,0.53846
4566340,-0.23000,49.6875,105,48,0.52283
4566350,-0.22000,49.3750,105,48,0.51429
4566360,-0.21000,49.0625,105,48,0.49890
4566370,-0.20000,48.7500,105,48,0.48034
4566380,-0.19500,48.1875,105,48,0.45665
4566390,-0.19000,47.9375,105,48,0.44737
4566400,-0.19000,47.6875,105,48,0.43883
4566410,-0.19000,47.5625,105,48,0.43077
4566420,-0.17500,48.8125,105,48,0.41685
4566430,-0.17000,51.1250,105,48,0.41123
4566440,-0.16000,55.0000,105,48,0.40488
4566450,-0.15500,60.3125,105,48,0.39805
4566460,-0.14500,72.5000,105,48,0.38437
4566470,-0.13000,78.4375,105,48,0.37753
4566480,-0.11000,84.0625,105,48,0.37094
4566490,-0.09500,89.1875,105,48,0.36459
4566500,-0.07000,97.5625,105,48,0.35189
4566510,-0.05500,100.6250,105,48,0.34603
4566520,-0.03000,103.0000,105,48,0.34017
4566530,-0.01250,105.0313,105,48,0.33378
4566540,0.00000,106.3125,105,48,0.32772
4566550,0.01000,106.4375,105,48,0.32283
4566560,0.01500,106.1875,105,48,0.31795
4566570,0.02000,105.6875,105,48,0.31306
4566580,0.02500,103.8750,105,48,0.30330
4566590,0.04000,102.6875,105,48,0.29841
4566600,0.05000,101.3750,105,48,0.29353
4566610,0.06000,100.0000,105,48,0.28889
4566620,0.07000,97.0000,105,48,0.28132
4566630,0.06000,95.5000,105,48,0.27863
4566640,0.04000,93.9375,105,48,0.27497
4566650,0.02000,92.4375,105,48,0.27082
4566660,0.00000,89.5000,105,48,0.26227
4566670,-0.01500,88.0000,105,48,0.25836
4566680,-0.02000,86.5000,105,48,0.25519
4566690,-0.02500,84.8125,105,48,0.25299
4566700,-0.02500,81.0625,105,48,0.25519
4566710,-0.02500,78.8750,105,48,0.26105
4566720,-0.02500,76.6875,105,48,0.27106
4566730,-0.02000,74.5000,105,48,0.28327
4566740,-0.01000,70.9375,105,48,0.31868
4566750,-0.01000,69.6250,105,48,0.34310
4566760,-0.01000,68.4375,105,48,0.37094
4566770,-0.01000,67.5000,105,48,0.40098
4566780,-0.01500,66.0625,105,48,0.46422
4566790,-0.01500,65.5000,105,48,0.49621
4566800,-0.02500,65.0625,105,48,0.52723
4566810,-0.02500,64.6875,105,48,0.55727
4566820,-0.02500,64.0000,105,48,0.60781
4566830,-0.03000,63.6250,105,48,0.62686
4566840,-0.03000,63.1875,105,48,0.64664
4566850,-0.03500,62.8125,105,48,0.66569
4566860,-0.03500,62.0000,105,48,0.69890
4566870,-0.03500,61.5625,105,48,0.71233
4566880,-0.02500,61.1250,105,48,0.72357
4566890,-0.01500,60.6875,105,48,0.73260
4566900,0.00000,59.7500,105,48,0.74457
4566910,0.02000,59.3125,105,48,0.74774
4566920,0.03000,58.8125,105,48,0.74921
4566930,0.02000,58.3750,105,48,0.74823
4566940,0.00000,57.5000,105,48,0.74335
4566950,-0.02000,57.0625,105,48,0.73993
4566960,-0.03500,56.6250,105,48,0.73529
4566970,-0.05500,56.2500,105,48,0.72967
4566980,-0.07500,55.5000,105,48,0.71477
4566990,-0.08500,55.1250,105,48,0.70574
4567000,-0.08500,54.7500,105,48,0.69573
4567010,-0.07500,54.0625,105,48,0.67350
4567020,-0.07000,53.7500,105,48,0.66252
4567030,-0.06500,53.4375,105,48,0.65177
4567040,-0.06000,53.2500,105,48,0.64029
4567050,-0.06000,53.0625,105,48,0.62882
4567060,-0.07000,52.6875,105,48,0.60586
4567070,0.07500,52.5000,105,48,0.59463
4567080,0.53000,52.2500,105,48,0.58388
4567090,1.07000,52.0625,105,48,0.57338
4567100,1.00000,51.5000,105,48,0.55263
4567110,0.29000,51.2500,105,48,0.54237
4567120,-0.26000,50.9375,105,48,0.53333
4567130,-0.41000,50.5625,105,48,0.52527
4567140,-0.32000,49.8750,105,48,0.50769
4567150,-0.22000,49.5000,105,48,0.49866
4567160,-0.19000,49.1250,105,48,0.48962
4567170,-0.18500,48.8125,105,48,0.48083
4567180,-0.17000,48.2500,105,48,0.46422
4567190,-0.16000,47.9375,105,48,0.45592
4567200,-0.15500,47.6250,105,48,0.44762
4567210,-0.15500,47.3125,105,48,0.43956
4567220,-0.15000,46.8125,105,48,0.42466
4567230,-0.13500,46.6875,105,48,0.41856
4567240,-0.12000,47.0000,105,48,0.41148
4567250,-0.10500,48.1875,105,48,0.40415
4567260,-0.09500,54.6875,105,48,0.38901
4567270,-0.08500,59.9375,105,48,0.38144
4567280,-0.07500,65.8125,105,48,0.37411
4567290,-0.06500,71.6875,105,48,0.36703
4567300,-0.04500,82.7500,105,48,0.35360
4567310,-0.02500,87.5625,105,48,0.34701
4567320,-0.01000,91.8125,105,48,0.34212
4567330,0.01000,95.4375,105,48,0.33797
4567340,0.02500,100.5625,105,48,0.32747
4567350,0.04000,102.0625,105,48,0.32210
4567360,0.05000,103.0000,105,48,0.31673
4567370,0.06000,103.4375,105,48,0.31136
4567380,0.07000,103.0000,105,48,0.30061
4567390,0.08000,102.2500,105,48,0.29548
4567400,0.09000,101.3750,105,48,0.29035
4567410,0.10000,100.2500,105,48,0.28547
4567420,0.11000,97.6250,105,48,0.27717
4567430,0.11000,96.1250,105,48,0.27448
4567440,0.11500,94.5625,105,48,0.27082
4567450,0.10000,93.0000,105,48,0.26691
4567460,0.08000,89.9375,105,48,0.25836
4567470,0.05000,88.3750,105,48,0.25397
4567480,0.03000,86.9375,105,48,0.24957
4567490,0.01000,85.4375,105,48,0.24518
4567500,0.00000,82.3125,105,48,0.23761
4567510,0.00000,80.5000,105,48,0.23541
4567520,0.00000,78.5625,105,48,0.23565
4567530,-0.00500,76.4375,105,48,0.23858
4567540,-0.00500,72.2500,105,48,0.25226
4567550,-0.00500,70.9271,105,48,0.25612
4567560,0.00000,70.5000,105,48,0.26195
4567570,0.00500,69.0000,105,48,0.28156
4567580,0.00500,66.7500,105,48,0.32674
4567590,0.01000,66.0000,105,48,0.35360
4567600,0.00500,65.3125,105,48,0.38242
4567610,0.00000,64.7500,105,48,0.41270
4567620,-0.00500,63.7500,105,48,0.47326
4567630,-0.00500,63.3750,105,48,0.49866
4567640,-0.01000,63.0000,105,48,0.52137
4567650,-0.01500,62.6875,105,48,0.54554
4567660,-0.02000,62.0000,105,48,0.59145
4567670,-0.02500,61.6250,105,48,0.61221
4567680,-0.02500,61.1875,105,48,0.63077
4567690,-0.01500,60.8125,105,48,0.64713
4567700,-0.00500,60.0000,105,48,0.67326
4567710,0.00500,59.5625,105,48,0.68303
4567720,0.02000,59.1250,105,48,0.69060
4567730,0.03000,58.7500,105,48,0.69524
4567740,0.01500,57.8750,105,48,0.69963
4567750,-0.01000,57.4375,105,48,0.70061
4567760,-0.03500,57.0625,105,48,0.70037
4567770,-0.05500,56.2500,105,48,0.69646
4567780,-0.07000,55.8750,105,48,0.69280
4567790,-0.08500,55.5000,105,48,0.68767
4567800,-0.08500,55.1250,105,48,0.68132
4567810,-0.08000,54.7500,105,48,0.67399
4567820,-0.08000,54.0000,105,48,0.65641
4567830,-0.08000,53.6875,105,48,0.64713
4567840,-0.07500,53.3750,105,48,0.63785
4567850,-0.07000,53.1250,105,48,0.62784
4567860,-0.07000,52.6875,105,48,0.60659
4567870,-0.08500,52.5625,105,48,0.59585
4567880,0.00000,52.3750,105,48,0.58535
4567890,0.36000,52.1875,105,48,0.57485
4567900,0.93000,51.6875,105,48,0.55507
4567910,1.04000,51.4375,105,48,0.54554
4567920,0.44500,51.1250,105,48,0.53626
4567930,-0.15000,50.8125,105,48,0.52796
4567940,-0.39000,50.1875,105,48,0.51184
4567950,-0.35500,49.8750,105,48,0.50354
4567960,-0.25000,49.5625,105,48,0.49524
4567970,-0.20000,49.1875,105,48,0.48694
4567980,-0.18500,48.5000,105,48,0.47057
4567990,-0.17000,48.1875,105,48,0.46252
4568000,-0.16500,47.9375,105,48,0.45470
4568010,-0.16000,47.6250,105,48,0.44713
4568020,-0.15500,47.0000,105,48,0.43223
4568030,-0.15000,46.6875,105,48,0.42589
4568040,-0.13500,46.4375,105,48,0.42027
4568050,-0.12000,46.2500,105,48,0.41392
4568060,-0.11000,47.1250,105,48,0.40024
4568070,-0.10000,49.0000,105,48,0.39341
4568080,-0.09500,52.3125,105,48,0.38657
4568090,-0.08000,56.9375,105,48,0.37973
4568100,-0.07000,68.0000,105,48,0.36654
4568110,-0.05500,73.5625,105,48,0.35995
4568120,-0.04000,78.8125,105,48,0.35336
4568130,-0.02500,83.6875,105,48,0.34823
4568140,-0.00500,91.9375,105,48,0.33871
4568150,0.01000,95.0625,105,48,0.33358
