RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
1512750,0.16500,151.6875,137,67,0.50794
1512760,0.17500,154.1250,137,67,0.50549
1512770,0.18500,155.6250,137,67,0.50305
1512780,0.19000,157.0000,137,67,0.49792
1512790,0.19500,157.2500,137,67,0.49499
1512800,0.19000,157.1875,137,67,0.49182
1512810,0.17500,156.9375,137,67,0.48864
1512820,0.14000,156.1250,137,67,0.48230
1512830,0.09000,155.6875,137,67,0.47912
1512840,0.03500,155.1875,137,67,0.47521
1512850,-0.01000,154.6250,137,67,0.47179
1512860,-0.04500,153.4375,137,67,0.46642
1512870,-0.06500,152.6875,137,67,0.46398
1512880,-0.07500,151.8750,137,67,0.46178
1512890,-0.08500,150.9375,137,67,0.45910
1512900,-0.09500,148.4375,137,67,0.45324
1512910,-0.10000,146.6875,137,67,0.45055
1512920,-0.10500,144.4375,137,67,0.44786
1512930,-0.10000,141.6250,137,67,0.40879
1512940,-0.09000,133.6250,137,67,0.32259
1512950,-0.07500,128.6250,137,67,0.30916
1512960,-0.05500,123.5000,137,67,0.30598
1512970,-0.02000,118.8125,137,67,0.31282
1512980,0.00500,111.8125,137,67,0.33211
1512990,0.03000,109.1875,137,67,0.34750
1513000,0.06000,107.2500,137,67,0.36728
1513010,0.08000,106.0000,137,67,0.39023
1513020,0.07000,105.0000,137,67,0.44176
1513030,0.05000,104.5000,137,67,0.46838
1513040,-0.00500,103.7500,137,67,0.49499
1513050,-0.07000,102.8750,137,67,0.52088
1513060,-0.12000,101.3750,137,67,0.57753
1513070,-0.13500,100.6875,137,67,0.59292
1513080,-0.14500,100.0000,137,67,0.60757
1513090,-0.15000,99.1875,137,67,0.62442
1513100,-0.15500,97.3750,137,67,0.65861
1513110,-0.15500,96.5000,137,67,0.67814
1513120,-0.15500,95.6250,137,67,0.69499
1513130,-0.14500,94.8125,137,67,0.70647
1513140,-0.14000,93.2500,137,67,0.73211
1513150,-0.16000,92.4375,137,67,0.74188
1513160,-0.01500,91.6875,137,67,0.75018
1513170,0.46000,90.9375,137,67,0.75531
1513180,1.05000,89.5000,137,67,0.76264
1513190,0.97500,88.7500,137,67,0.76557
1513200,0.17000,88.0000,137,67,0.76679
1513210,-0.42000,87.1875,137,67,0.76557
1513220,-0.50000,85.5625,137,67,0.75580
1513230,-0.35500,84.7500,137,67,0.74799
1513240,-0.25000,84.0000,137,67,0.73895
1513250,-0.22000,83.1875,137,67,0.72869
1513260,-0.21000,81.6875,137,67,0.70696
1513270,-0.19500,81.0000,137,67,0.69646
1513280,-0.19000,80.2500,137,67,0.68571
1513290,-0.18000,79.5000,137,67,0.67473
1513300,-0.17000,78.2500,137,67,0.65324
1513310,-0.15500,77.8125,137,67,0.64274
1513320,-0.14500,77.6250,137,67,0.63223
1513330,-0.13000,77.8125,137,67,0.62198
1513340,-0.11000,82.0000,137,67,0.60122
1513350,-0.08500,87.2500,137,67,0.59096
1513360,-0.06000,95.0000,137,67,0.58169
1513370,-0.02500,104.5000,137,67,0.57289
1513380,0.02000,124.7500,137,67,0.55409
1513390,0.07000,133.8125,137,67,0.54432
1513400,0.11000,141.4375,137,67,0.53431
1513410,0.15000,147.5625,137,67,0.52430
1513420,0.18500,155.5000,137,67,0.50403
1513430,0.20500,157.7500,137,67,0.49451
1513440,0.21500,159.2500,137,67,0.48498
1513450,0.21500,160.1250,137,67,0.47521
1513460,0.21500,160.3750,137,67,0.45665
1513470,0.20500,160.0625,137,67,0.44884
1513480,0.17500,159.5625,137,67,0.43980
1513490,0.13000,159.0000,137,67,0.43028
1513500,0.06500,157.8750,137,67,0.41099
1513510,0.01000,157.2500,137,67,0.40171
1513520,-0.03500,156.5625,137,67,0.39267
1513530,-0.06500,155.8750,137,67,0.38364
1513540,-0.09000,154.6875,137,67,0.36581
1513550,-0.10000,153.9375,137,67,0.35678
1513560,-0.10500,153.0000,137,67,0.34945
1513570,-0.10500,151.7500,137,67,0.34310
1513580,-0.11000,148.0000,137,67,0.32772
1513590,-0.11000,145.1250,137,67,0.32039
1513600,-0.10500,141.6250,137,67,0.31453
1513610,-0.09500,137.5625,137,67,0.31087
1513620,-0.07500,127.5000,137,67,0.31331
1513630,-0.04000,122.1875,137,67,0.32063
1513640,0.00000,117.4375,137,67,0.33236
1513650,0.03000,113.6250,137,67,0.34799
1513660,0.06000,108.8750,137,67,0.38608
1513670,0.08500,107.5000,137,67,0.40562
1513680,0.08000,106.5000,137,67,0.42882
1513690,0.05500,105.6875,137,67,0.45372
1513700,0.01000,104.4375,137,67,0.50501
1513710,-0.04500,103.8125,137,67,0.52967
1513720,-0.10000,103.2500,137,67,0.55336
1513730,-0.12500,102.6250,137,67,0.57582
1513740,-0.13500,101.2500,137,67,0.61636
1513750,-0.13500,100.5000,137,67,0.63468
1513760,-0.13500,99.7500,137,67,0.64908
1513770,-0.13000,98.9375,137,67,0.66129
1513780,-0.12500,97.2500,137,67,0.68816
1513790,-0.12000,96.5000,137,67,0.70085
1513800,-0.11500,95.7500,137,67,0.71258
1513810,-0.13000,94.8750,137,67,0.72332
1513820,-0.08000,92.7500,137,67,0.74139
1513830,0.24500,91.8125,137,67,0.74847
1513840,0.86000,90.9375,137,67,0.75409
1513850,1.06500,90.0625,137,67,0.75800
1513860,0.43500,88.5625,137,67,0.75971
1513870,-0.26000,87.8750,137,67,0.75726
1513880,-0.49000,87.0625,137,67,0.75385
1513890,-0.40500,86.1875,137,67,0.74896
1513900,-0.26500,84.5625,137,67,0.73358
1513910,-0.21000,83.8750,137,67,0.72357
1513920,-0.20000,83.1250,137,67,0.71258
1513930,-0.18500,82.4375,137,67,0.70110
1513940,-0.17000,80.9375,137,67,0.67717
1513950,-0.16000,80.1875,137,67,0.66545
1513960,-0.14500,79.4375,137,67,0.65470
1513970,-0.13500,78.8125,137,67,0.64469
1513980,-0.12500,78.1250,137,67,0.62418
1513990,-0.10500,78.2500,137,67,0.61368
1514000,-0.08500,79.0625,136,67,0.60342
1514010,-0.06000,81.2500,136,67,0.59292
1514020,-0.03500,92.3125,136,67,0.57192
1514030,-0.00500,101.1875,136,67,0.56190
1514040,0.03000,111.1250,136,67,0.55214
1514050,0.07500,121.0000,136,67,0.54237
1514060,0.11500,138.0000,136,67,0.52479
1514070,0.14500,144.6250,136,67,0.51697
1514080,0.17500,149.9375,136,67,0.50842
1514090,0.20000,153.8750,136,67,0.49939
1514100,0.21000,158.3125,136,67,0.48083
1514110,0.21500,159.2500,136,67,0.47155
1514120,0.22000,159.6250,136,67,0.46203
1514130,0.21500,159.5000,136,67,0.45250
1514140,0.19500,158.4375,136,67,0.43346
1514150,0.15500,157.6250,136,67,0.42393
1514160,0.11000,156.7500,136,67,0.41587
1514170,0.06000,155.8750,136,67,0.40879
1514180,0.01500,154.2500,136,67,0.39219
1514190,-0.01500,153.5000,136,67,0.38364
1514200,-0.04000,152.8125,136,67,0.37485
1514210,-0.05500,152.0000,136,67,0.36606
1514220,-0.06500,149.9375,136,67,0.34872
1514230,-0.07500,148.5000,136,67,0.33993
1514240,-0.08000,146.7500,136,67,0.33138
1514250,-0.08000,144.4375,136,67,0.32357
1514260,-0.07500,137.8125,136,67,0.31404
1514270,-0.06500,133.1875,136,67,0.31062
1514280,-0.05000,127.9375,136,67,0.30916
1514290,-0.01500,122.4375,136,67,0.31062
1514300,0.02000,112.9375,136,67,0.32503
1514310,0.06000,109.6875,136,67,0.33773
1514320,0.09500,107.5000,136,67,0.35409
1514330,0.12000,106.1250,136,67,0.37363
1514340,0.12000,104.7500,136,67,0.41905
1514350,0.10500,104.3750,136,67,0.44371
1514360,0.06000,104.0000,136,67,0.46569
1514370,0.00000,103.5625,136,67,0.48596
1514380,-0.06000,102.4375,136,67,0.52991
1514390,-0.09500,101.9375,136,67,0.55140
1514400,-0.11500,101.3750,136,67,0.57167
1514410,-0.11500,100.8125,136,67,0.59096
1514420,-0.11500,99.1875,136,67,0.62515
1514430,-0.11500,98.3125,136,67,0.64029
1514440,-0.12500,97.5000,136,67,0.65421
1514450,-0.13500,96.7500,136,67,0.66691
1514460,-0.13500,95.0625,136,67,0.68400
1514470,-0.15000,94.1250,136,67,0.69206
1514480,-0.12500,93.2500,136,67,0.70012
1514490,0.14500,92.3750,136,67,0.70720
1514500,0.83000,90.6875,136,67,0.71844
1514510,1.00000,89.8125,136,67,0.72186
1514520,0.50500,89.0000,136,67,0.72357
1514530,-0.18000,88.1250,136,67,0.72332
1514540,-0.47000,86.6875,136,67,0.71648
1514550,-0.43500,85.8750,136,67,0.70989
1514560,-0.28500,85.0625,136,67,0.70208
1514570,-0.21000,84.3750,136,67,0.69328
1514580,-0.20000,83.0625,136,67,0.67253
1514590,-0.19000,82.2500,136,67,0.66129
1514600,-0.18000,81.3750,136,67,0.64982
1514610,-0.16500,80.6250,136,67,0.63810
1514620,-0.16000,79.5000,136,67,0.61563
1514630,-0.15000,79.0625,136,67,0.60513
1514640,-0.13500,78.7500,136,67,0.59512
1514650,-0.11500,78.6875,136,67,0.58584
1514660,-0.09500,80.1875,136,67,0.56972
1514670,-0.08000,82.9375,136,67,0.56166
1514680,-0.05500,87.8750,136,67,0.55336
1514690,-0.02000,95.1250,136,67,0.54457
1514700,0.02500,113.9375,136,67,0.52650
1514710,0.07500,123.9375,136,67,0.51722
1514720,0.12000,133.1875,136,67,0.50794
1514730,0.15500,140.8125,136,67,0.49866
1514740,0.17500,151.6250,136,67,0.48034
1514750,0.19000,155.1875,136,67,0.47155
1514760,0.19500,157.7500,136,67,0.46398
1514770,0.20000,160.3750,136,67,0.45739
1514780,0.19500,160.6250,136,67,0.44176
1514790,0.19000,160.4375,136,67,0.43346
1514800,0.17000,160.0000,136,67,0.42515
1514810,0.14000,159.3750,136,67,0.41685
1514820,0.08000,157.7500,136,67,0.39976
1514830,0.02500,156.9375,136,67,0.39121
1514840,-0.02500,156.1250,136,67,0.38266
1514850,-0.05500,155.1875,136,67,0.37411
1514860,-0.08500,153.2500,136,67,0.36093
1514870,-0.10500,152.3125,136,67,0.35336
1514880,-0.11500,151.2500,136,67,0.34530
1514890,-0.11500,150.0000,136,67,0.33700
1514900,-0.11500,146.8125,136,67,0.32137
1514910,-0.11000,144.3125,136,67,0.31429
1514920,-0.09500,140.9375,136,67,0.30842
1514930,-0.08000,136.8125,136,67,0.30403
1514940,-0.04500,126.7500,136,67,0.30256
1514950,-0.00500,121.4375,136,67,0.30647
1514960,0.03000,116.8125,136,67,0.31306
1514970,0.06500,113.1875,136,67,0.31233
1514980,0.11000,108.8750,136,67,0.32063
1514990,0.13000,107.8125,136,67,0.33773
1515000,0.12000,107.0625,137,68,0.35922
1515010,0.07000,106.4375,137,68,0.38315
1515020,-0.00500,105.3750,137,68,0.43492
1515030,-0.06500,104.8125,137,68,0.46056
1515040,-0.11500,104.2500,137,68,0.48547
1515050,-0.14000,103.6875,137,68,0.50940
1515060,-0.15000,102.3750,137,68,0.54603
1515070,-0.15000,101.6250,137,68,0.56386
1515080,-0.14500,100.7500,137,68,0.58144
1515090,-0.14000,99.9375,137,68,0.59805
1515100,-0.13500,98.2500,137,68,0.62662
1515110,-0.12500,97.4375,137,68,0.63932
1515120,-0.13500,96.6250,137,68,0.65079
1515130,-0.12500,95.8125,137,68,0.66105
1515140,0.12000,94.1875,137,68,0.67912
1515150,0.66000,93.4375,137,68,0.68645
1515160,0.97500,92.7500,137,68,0.69133
1515170,0.57500,91.1250,137,68,0.69426
1515180,-0.12500,90.1250,137,68,0.69866
1515190,-0.47500,89.3750,137,68,0.69817
1515200,-0.47000,88.7500,137,68,0.69573
1515210,-0.33000,88.0625,137,68,0.69109
1515220,-0.25000,86.4375,137,68,0.67692
1515230,-0.23500,85.8125,137,68,0.66740
1515240,-0.22500,85.2500,137,68,0.65690
1515250,-0.21000,84.5625,137,68,0.64591
1515260,-0.19500,82.9375,137,68,0.62491
1515270,-0.18000,82.0625,137,68,0.61392
1515280,-0.16500,81.2500,137,68,0.60293
1515290,-0.14500,80.6250,137,68,0.59219
1515300,-0.13000,80.3125,137,68,0.57094
1515310,-0.11000,81.0000,137,68,0.56044
1515320,-0.08500,82.9375,137,68,0.55018
1515330,-0.04500,92.8750,137,68,0.54017
1515340,-0.00500,101.0625,137,68,0.52088
1515350,0.03500,110.5625,137,68,0.51160
1515360,0.06000,120.3750,137,68,0.50354
1515370,0.09000,129.6875,137,68,0.49621
1515380,0.11000,145.3750,137,68,0.47961
1515390,0.13000,151.3125,137,68,0.47131
1515400,0.14000,155.8750,137,68,0.46276
1515410,0.14500,159.1875,137,68,0.45397
1515420,0.15000,162.5000,137,68,0.43614
1515430,0.14500,163.0625,137,68,0.42662
1515440,0.14000,163.0000,137,68,0.41709
1515450,0.12500,162.5625,137,68,0.40733
1515460,0.09000,161.0625,137,68,0.39170
1515470,0.04500,160.1250,137,68,0.38315
1515480,0.00500,159.1250,137,68,0.37411
1515490,-0.02500,158.1250,137,68,0.36459
1515500,-0.05500,156.3125,137,68,0.34603
1515510,-0.08000,155.3750,137,68,0.33724
1515520,-0.09500,154.4375,137,68,0.32845
1515530,-0.11000,153.4375,137,68,0.31941
1515540,-0.12500,151.0625,137,68,0.30183
1515550,-0.13000,149.4375,137,68,0.29328
1515560,-0.13000,147.1875,137,68,0.28669
1515570,-0.12500,144.2500,137,68,0.28156
1515580,-0.11500,135.9375,137,68,0.27277
1515590,-0.10500,130.8750,137,68,0.27131
1515600,-0.08500,125.6250,137,68,0.27277
1515610,-0.04000,120.6250,137,68,0.27790
1515620,0.00000,113.1875,137,68,0.30061
1515630,0.04000,110.9375,137,68,0.31746
1515640,0.08500,109.5000,137,68,0.33748
1515650,0.12000,108.5625,137,68,0.36020
1515660,0.11000,107.3125,137,68,0.40220
1515670,0.08000,106.7500,137,68,0.42564
1515680,0.02000,106.1250,137,68,0.45006
1515690,-0.03500,105.5000,137,68,0.47448
1515700,-0.08500,104.0000,137,68,0.52112
1515710,-0.11000,103.1875,137,68,0.54286
1515720,-0.12500,102.3750,137,68,0.56313
1515730,-0.12500,101.5625,137,68,0.58193
1515740,-0.13000,99.9375,137,68,0.61465
1515750,-0.12500,99.1875,137,68,0.62906
1515760,-0.12500,98.3750,137,68,0.64005
1515770,-0.11500,97.5625,137,68,0.64884
1515780,-0.11500,96.0000,137,68,0.66764
1515790,-0.11500,95.1875,137,68,0.67643
1515800,0.08000,94.3750,137,68,0.68400
1515810,0.58000,92.6875,137,68,0.69035
1515820,1.00500,91.8750,137,68,0.69841
1515830,0.73000,91.0000,137,68,0.69963
1515840,0.00500,90.1875,137,68,0.69866
1515850,-0.41500,89.3750,137,68,0.69573
1515860,-0.45000,87.8125,137,68,0.68400
