RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
4338960,0.03500,83.8125,139,62,0.33407
4338970,0.03000,83.2500,139,62,0.36020
4338980,0.03000,82.5000,139,62,0.42002
4338990,0.03500,82.1250,139,62,0.45128
4339000,0.05000,81.7500,139,61,0.48205
4339010,0.06000,81.2500,139,61,0.51136
4339020,0.06500,80.1875,139,61,0.56264
4339030,0.04500,79.5625,139,61,0.58437
4339040,0.01000,78.8750,139,61,0.60098
4339050,-0.02000,78.1250,139,61,0.61221
4339060,-0.04500,76.6875,139,61,0.63150
4339070,-0.06500,75.9375,139,61,0.63956
4339080,-0.08500,75.2500,139,61,0.64591
4339090,-0.09500,74.5625,139,61,0.65055
4339100,-0.10000,73.5521,139,61,0.65389
4339110,-0.10000,72.5625,139,61,0.65519
4339120,-0.09500,71.9375,139,61,0.65372
4339130,-0.09000,71.4375,139,61,0.65079
4339140,-0.08500,70.5000,139,61,0.64103
4339150,-0.09500,70.0625,139,61,0.63468
4339160,-0.02500,69.6875,139,61,0.62711
4339170,0.33000,69.3125,139,61,0.61856
4339180,1.02000,68.5000,139,61,0.59902
4339190,1.05500,68.0625,139,61,0.58828
4339200,0.44000,67.6250,139,61,0.57753
4339210,-0.19500,67.1250,139,61,0.56654
4339220,-0.44000,66.0625,139,61,0.54481
4339230,-0.39500,65.5625,139,61,0.53431
4339240,-0.26000,65.0000,139,61,0.52527
4339250,-0.18500,64.4375,139,61,0.51697
4339260,-0.16500,63.3125,139,61,0.49939
4339270,-0.15500,62.8125,139,61,0.49060
4339280,-0.14500,62.2500,139,61,0.48205
4339290,-0.13500,61.7500,139,61,0.47399
4339300,-0.13500,60.8750,139,61,0.45812
4339310,-0.11500,60.5000,139,61,0.45031
4339320,-0.10000,60.3750,139,61,0.44274
4339330,-0.07500,60.7500,139,61,0.43516
4339340,-0.06500,65.5625,139,61,0.42173
4339350,-0.05500,71.1875,139,61,0.41612
4339360,-0.05500,78.9375,139,61,0.41001
4339370,-0.04000,88.0625,139,61,0.40366
4339380,-0.02500,106.5625,139,61,0.39048
4339390,-0.00500,114.8125,139,61,0.38242
4339400,0.01500,121.8125,139,61,0.37509
4339410,0.03000,127.5000,139,61,0.36996
4339420,0.04000,134.6250,139,61,0.35897
4339430,0.06000,136.3125,139,61,0.35336
4339440,0.07000,137.0625,139,61,0.34896
4339450,0.07500,137.0000,139,61,0.34530
4339460,0.07500,135.2500,139,61,0.33553
4339470,0.07500,133.9375,139,61,0.33040
4339480,0.08000,132.4375,139,61,0.32503
4339490,0.08500,130.8125,139,61,0.31990
4339500,0.09000,127.3750,139,61,0.30965
4339510,0.09500,125.5625,139,61,0.30452
4339520,0.08500,123.8125,139,61,0.29939
4339530,0.07000,122.0625,139,61,0.29451
4339540,0.04000,118.4375,139,61,0.28791
4339550,0.01000,116.5625,139,61,0.28425
4339560,-0.01000,114.5625,139,61,0.28010
4339570,-0.01500,112.3125,139,61,0.27595
4339580,-0.01000,106.6250,139,61,0.26764
4339590,-0.00500,103.1875,139,61,0.26398
4339600,0.00000,99.5000,139,61,0.26105
4339610,0.00500,95.8125,139,61,0.25934
4339620,0.01000,89.6250,139,61,0.26178
4339630,0.01000,87.3125,139,61,0.26667
4339640,0.01500,85.5625,139,61,0.27375
4339650,0.01000,84.2500,139,61,0.28327
4339660,0.00000,82.4375,139,61,0.31355
4339670,-0.00500,81.8750,139,61,0.33431
4339680,-0.01500,81.3750,139,61,0.35824
4339690,-0.01500,81.0000,139,61,0.38462
4339700,-0.01500,80.1875,139,61,0.44176
4339710,0.00000,79.7500,139,61,0.47033
4339720,0.01000,79.1875,139,61,0.49792
4339730,0.02000,78.0625,139,61,0.52405
4339740,0.02000,77.5000,139,61,0.56239
4339750,0.00000,76.8125,139,61,0.57949
4339760,-0.03500,76.1875,139,61,0.59536
4339770,-0.06000,75.5000,139,61,0.60904
4339780,-0.09000,74.1875,139,61,0.62955
4339790,-0.10500,73.5000,139,61,0.63639
4339800,-0.11500,72.8750,139,61,0.64127
4339810,-0.11000,72.1875,139,61,0.64420
4339820,-0.11000,70.9375,139,61,0.64542
4339830,-0.10500,70.3750,139,61,0.64371
4339840,-0.09500,69.8750,139,61,0.64029
4339850,-0.08500,69.3750,139,61,0.63590
4339860,-0.08000,68.6875,139,61,0.62320
4339870,-0.08500,68.3750,139,61,0.61538
4339880,0.04500,68.0000,139,61,0.60659
4339890,0.49500,67.6875,139,61,0.59731
4339900,1.03000,66.9375,139,61,0.57753
4339910,0.94500,66.5000,139,61,0.56752
4339920,0.25500,66.0625,139,61,0.55775
4339930,-0.27000,65.5625,139,61,0.54799
4339940,-0.42500,64.5000,139,61,0.53162
4339950,-0.34500,64.0000,139,61,0.52357
4339960,-0.23000,63.5000,139,61,0.51526
4339970,-0.17500,63.0000,139,61,0.50720
4339980,-0.15500,62.0000,139,61,0.49158
4339990,-0.12500,61.5000,139,61,0.48376
4340000,-0.10500,61.0000,139,61,0.47619
4340010,-0.08500,60.0625,139,61,0.46178
4340020,-0.07000,59.6875,139,61,0.45495
4340030,-0.05000,59.3750,139,61,0.44811
4340040,-0.02500,59.4375,139,61,0.44225
4340050,-0.01500,60.1250,139,61,0.43712
4340060,-0.02000,66.4375,139,61,0.42491
4340070,-0.03000,73.0000,139,61,0.41856
4340080,-0.04000,81.3125,139,61,0.41221
4340090,-0.03500,90.5000,139,61,0.40610
4340100,-0.02500,108.3750,139,61,0.39390
4340110,-0.01000,116.1250,139,61,0.38803
4340120,0.00500,122.6250,139,61,0.38242
4340130,0.02000,127.8125,139,61,0.37705
4340140,0.03000,134.1875,139,61,0.36899
4340150,0.04000,135.6250,139,61,0.36435
4340160,0.03500,136.1875,139,61,0.35946
4340170,0.03000,136.0625,139,61,0.35433
4340180,0.02500,134.3750,139,61,0.34432
4340190,0.02500,133.1250,139,61,0.33944
4340200,0.02500,131.6875,139,61,0.33455
4340210,0.03000,130.0625,139,61,0.32967
4340220,0.03500,126.6875,139,61,0.32015
4340230,0.03000,124.9375,139,61,0.31551
4340240,0.02500,123.1875,139,61,0.31233
4340250,0.00500,121.4375,139,61,0.30989
4340260,-0.01500,117.8125,139,61,0.30256
4340270,-0.03500,115.8750,139,61,0.29841
4340280,-0.05000,113.6875,139,61,0.29402
4340290,-0.05500,111.3125,139,61,0.28938
