RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
4986570,-0.19000,48.7500,109,50,0.42418
4986580,-0.19000,48.1250,109,50,0.41148
4986590,-0.18000,47.8750,109,50,0.40635
4986600,-0.17000,47.7500,109,50,0.40195
4986610,-0.16500,47.8750,109,50,0.39658
4986620,-0.15500,50.1875,109,50,0.38510
4986630,-0.14000,53.0625,109,50,0.37924
4986640,-0.12500,57.1250,109,50,0.37314
4986650,-0.11000,62.0000,109,50,0.36728
4986660,-0.09500,72.3750,109,50,0.35385
4986670,-0.07500,77.6250,109,50,0.34945
4986680,-0.06000,82.6250,109,50,0.34457
4986690,-0.04500,87.3125,109,50,0.33944
4986700,-0.02500,95.2500,109,50,0.33236
4986710,-0.01000,98.3125,109,50,0.32845
4986720,0.00000,100.6875,109,50,0.32405
4986730,0.01000,102.4375,109,50,0.31966
4986740,0.01500,104.0000,109,50,0.31062
4986750,0.02000,104.0625,109,50,0.30598
4986760,0.03000,103.7500,109,50,0.30159
4986770,0.04000,103.0625,109,50,0.29719
4986780,0.05000,100.9375,109,50,0.28864
4986790,0.06000,99.6875,109,50,0.28571
4986800,0.07500,98.3125,109,50,0.28376
4986810,0.08000,96.9375,109,50,0.28083
4986820,0.07000,94.0000,109,50,0.27375
4986830,0.05000,92.5625,109,50,0.27009
4986840,0.02000,91.1250,109,50,0.26618
4986850,0.00000,89.6875,109,50,0.26227
4986860,-0.01500,86.8125,109,50,0.25470
4986870,-0.02000,85.3125,109,50,0.25104
4986880,-0.02500,83.6250,109,50,0.24811
4986890,-0.02000,81.7500,109,50,0.24664
4986900,-0.02000,77.5625,109,50,0.25104
4986910,-0.01500,75.5000,109,50,0.25665
4986920,-0.01500,73.5000,109,50,0.26569
4986930,-0.01500,71.7500,109,50,0.27888
4986940,-0.01500,69.0625,109,50,0.31770
4986950,-0.01500,68.0625,109,50,0.34237
4986960,-0.01000,67.1875,109,50,0.36996
4986970,-0.01500,65.8125,109,50,0.42979
4986980,-0.02000,65.3125,109,50,0.46032
4986990,-0.02500,64.8750,109,50,0.48669
4987000,-0.02500,64.5000,109,50,0.51038
4987010,-0.02500,64.1250,109,50,0.53553
4987020,-0.03500,63.4375,109,50,0.58437
4987030,-0.04000,63.1250,109,50,0.60611
4987040,-0.04500,62.8125,109,50,0.62589
4987050,-0.04500,62.5000,109,50,0.64347
4987060,-0.04500,61.8125,109,50,0.67179
4987070,-0.04500,61.4375,109,50,0.68254
4987080,-0.03500,61.0625,109,50,0.69109
4987090,-0.02500,60.7500,109,50,0.69744
