RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
6000000,0.02000,85.3750,126,71,0.34896
6000010,0.03500,84.6875,126,71,0.37436
6000020,0.06000,84.1875,126,71,0.40684
6000030,0.07000,84.0000,126,71,0.44444
6000040,0.07000,83.9375,126,71,0.52650
6000050,0.08000,84.1250,126,71,0.56679
6000060,0.10000,84.3125,126,71,0.60464
6000070,0.10000,84.3125,126,71,0.60464
6000080,0.07000,84.7500,126,71,0.69377
6000090,0.04000,84.7500,126,71,0.71429
6000100,-0.00500,84.6250,126,71,0.72845
6000110,-0.06000,84.4375,126,71,0.73748
6000120,-0.09500,83.8125,126,71,0.75043
6000130,-0.11000,83.3750,126,71,0.75311
6000140,-0.10500,82.8750,126,71,0.75336
6000150,-0.10000,82.2500,126,71,0.75116
6000160,-0.08500,81.1250,126,71,0.74090
6000170,-0.09500,80.5000,126,71,0.73333
6000180,-0.17000,79.8750,126,71,0.72430
6000190,-0.16000,79.3125,126,71,0.71380
6000200,0.12500,78.2500,126,71,0.69158
6000210,0.90000,77.8125,126,71,0.67912
6000220,1.38000,77.3750,126,71,0.66545
6000230,1.44500,76.9375,126,71,0.65079
6000240,0.46000,76.1250,126,71,0.62002
6000250,-0.17000,75.6875,126,71,0.60391
6000260,-0.25500,75.2500,126,71,0.58730
6000270,-0.21000,74.8125,126,71,0.57045
6000280,-0.17500,73.9375,126,71,0.53748
6000290,-0.16500,73.5000,126,71,0.52161
6000300,-0.17000,73.0625,126,71,0.50769
6000310,-0.15000,72.6250,126,71,0.49548
6000320,-0.12500,71.6875,126,71,0.47155
6000330,-0.13500,71.1875,126,71,0.46105
6000340,-0.15000,70.7500,126,71,0.45177
6000350,-0.13000,70.3125,126,71,0.44371
6000360,-0.11000,69.3750,126,71,0.43077
6000370,-0.11500,69.0000,126,71,0.42491
6000380,-0.11500,68.8125,126,71,0.41954
6000390,-0.10500,68.9375,126,71,0.41490
6000400,-0.08500,71.6875,126,71,0.40781
6000410,-0.06000,75.3125,126,71,0.40391
6000420,-0.04500,81.0625,126,71,0.40024
6000430,-0.03000,88.5625,126,71,0.39634
6000440,-0.01000,104.8125,126,71,0.38877
6000450,0.03000,111.6875,126,71,0.38486
6000460,0.06000,117.3125,126,71,0.38046
6000470,0.08000,121.5625,126,71,0.37582
6000480,0.11000,126.4375,126,71,0.36581
6000490,0.11000,126.4375,126,71,0.36581
6000500,0.16500,127.0625,126,71,0.35580
6000510,0.18500,126.2500,126,71,0.35189
6000520,0.19000,123.2500,126,71,0.34286
6000530,0.18500,121.5625,126,71,0.33773
6000540,0.17500,119.8125,126,71,0.33260
6000550,0.13500,118.1875,126,71,0.32747
6000560,0.08000,115.0625,126,71,0.31819
6000570,0.02000,113.6875,126,71,0.31355
6000580,-0.03000,112.3125,126,71,0.30891
6000590,-0.05500,110.9375,126,71,0.30452
6000600,-0.09500,108.3125,126,71,0.29866
6000610,-0.13500,107.0000,126,71,0.29499
6000620,-0.12500,105.6250,126,71,0.29084
6000630,-0.07500,104.1250,126,71,0.28596
6000640,-0.06500,100.5000,126,71,0.27668
6000650,-0.07500,98.3125,126,71,0.27277
6000660,-0.06500,95.9375,126,71,0.26935
6000670,-0.04500,93.5000,126,71,0.26740
6000680,-0.04500,89.0625,126,71,0.27155
6000690,-0.06500,87.1875,126,71,0.27985
6000700,-0.07500,85.6250,126,71,0.29109
6000710,-0.07500,84.3125,126,71,0.30598
6000720,-0.06000,82.6250,126,71,0.35604
6000730,-0.03000,82.1250,126,71,0.38901
6000740,-0.00500,81.8750,126,71,0.42613
6000750,0.00000,81.8125,126,71,0.46593
6000760,0.01000,82.0625,126,71,0.54579
6000770,0.04000,82.1875,126,71,0.58266
6000780,0.04000,82.3750,126,71,0.61661
6000790,0.00000,82.5000,126,71,0.64664
6000800,-0.04500,82.5625,126,71,0.68645
6000810,-0.09500,82.4375,126,71,0.70281
6000820,-0.18000,82.2500,126,71,0.71624
6000830,-0.20000,82.0000,126,71,0.72601
6000840,-0.18000,81.3125,126,71,0.73529
6000850,-0.17000,80.8750,126,71,0.73578
6000860,-0.12500,80.3750,126,71,0.73358
6000870,-0.10000,79.8750,126,71,0.72918
6000880,-0.10500,78.8125,126,71,0.71526
6000890,-0.20000,78.3125,126,71,0.70623
6000900,-0.31500,77.8125,126,71,0.69621
6000910,-0.15500,77.4375,126,71,0.68571
6000920,0.43500,76.6250,126,71,0.66007
6000930,1.30000,76.2500,126,71,0.64591
6000940,1.66500,75.8750,126,71,0.63101
6000950,0.96500,75.5000,126,71,0.61538
6000960,0.02000,74.6875,126,71,0.58217
6000970,0.02000,74.6875,126,71,0.58217
6000980,-0.30500,73.8750,126,71,0.54750
6000990,-0.26000,73.4375,126,71,0.53089
6001000,-0.24500,72.6250,126,70,0.50379
6001010,-0.20000,72.1875,126,70,0.49011
6001020,-0.15500,71.7500,126,70,0.47643
6001030,-0.14000,71.3125,126,70,0.46300
6001040,-0.12500,70.4375,126,70,0.43980
6001050,-0.11500,70.0000,126,70,0.42979
6001060,-0.10500,69.5625,126,70,0.42125
6001070,-0.10000,69.1875,126,70,0.41392
6001080,-0.10000,68.4375,126,70,0.40220
6001090,-0.09500,68.1875,126,70,0.39731
6001100,-0.08000,68.2500,126,70,0.39390
6001110,-0.04000,68.7500,126,70,0.39072
6001120,-0.03000,73.1875,126,70,0.38315
6001130,-0.05000,78.1250,126,70,0.37924
6001140,-0.04500,84.9375,126,70,0.37509
6001150,-0.05000,92.8750,126,70,0.37094
6001160,-0.08500,107.9375,126,70,0.36239
6001170,-0.05500,113.7500,126,70,0.35800
6001180,0.01000,118.3125,126,70,0.35360
6001190,0.07000,121.7500,126,70,0.34921
6001200,0.12000,125.2500,126,70,0.34359
6001210,0.15500,125.4375,126,70,0.34042
6001220,0.17000,124.9375,126,70,0.33700
6001230,0.19000,123.8125,126,70,0.33333
6001240,0.21000,120.8750,126,70,0.32527
6001250,0.20000,119.3125,126,70,0.32088
6001260,0.18500,117.6875,126,70,0.31648
6001270,0.15500,116.1875,126,70,0.31184
6001280,0.08000,113.3750,126,70,0.30256
6001290,0.00000,112.0000,126,70,0.29817
6001300,-0.03500,110.6875,126,70,0.29475
6001310,-0.05500,109.4375,126,70,0.29206
6001320,-0.06500,107.0625,126,70,0.28474
6001330,-0.06500,105.8125,126,70,0.28083
6001340,-0.07000,104.4375,126,70,0.27668
6001350,-0.06500,102.8125,126,70,0.27253
6001360,-0.06500,98.9375,126,70,0.26447
6001370,-0.07000,96.5625,126,70,0.26105
6001380,-0.07500,94.0625,126,70,0.25861
6001390,-0.07500,91.6250,126,70,0.25788
6001400,-0.08000,87.5000,126,70,0.26447
6001410,-0.08500,85.9375,126,70,0.27326
6001420,-0.08000,84.6875,126,70,0.28718
