RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
9629980,0.12000,97.8125,97,55,0.31722
9629990,0.05500,97.0625,97,55,0.31429
9630000,-0.00500,95.2500,97,55,0.31062
9630010,-0.05500,94.1875,97,55,0.30867
9630020,-0.08500,93.1250,97,55,0.30647
9630030,-0.10500,92.0000,97,55,0.30452
9630040,-0.11500,89.7500,97,55,0.30037
9630050,-0.11500,88.5625,97,55,0.29817
9630060,-0.12000,87.3125,97,55,0.29573
9630070,-0.12000,86.0000,97,55,0.29328
9630080,-0.12000,83.2500,97,55,0.28913
9630090,-0.12000,81.7500,97,55,0.28840
9630100,-0.12000,80.1875,97,55,0.28889
9630110,-0.11500,78.6250,97,55,0.29011
9630120,-0.12000,75.6250,97,55,0.29841
9630130,-0.12500,74.2500,97,55,0.30696
9630140,-0.12500,72.9375,97,55,0.31917
9630150,-0.12000,71.7500,97,55,0.33504
9630160,-0.12500,69.6250,97,55,0.37753
9630170,-0.12000,68.7500,97,55,0.40366
9630180,-0.11500,68.0000,97,55,0.43199
9630190,-0.10500,67.3125,97,55,0.46178
9630200,-0.08500,66.2500,97,55,0.51258
9630210,-0.07000,65.8125,97,55,0.53993
9630220,-0.06500,65.4375,97,55,0.56752
9630230,-0.04000,65.1250,97,55,0.59414
9630240,-0.02500,64.6250,97,55,0.64127
9630250,-0.03500,64.4375,97,55,0.66129
9630260,-0.05500,64.2500,97,55,0.67839
9630270,-0.08000,64.1250,97,55,0.69304
9630280,-0.11500,63.8750,97,55,0.71502
9630290,-0.15000,63.7500,97,55,0.72088
9630300,-0.17000,63.6250,97,55,0.72430
9630310,-0.17000,63.4375,97,55,0.72723
9630320,-0.16000,63.1250,97,55,0.72943
9630330,-0.15500,62.9375,97,55,0.72845
9630340,-0.14500,62.6875,97,55,0.72601
9630350,-0.14000,62.5000,97,55,0.72210
9630360,-0.19500,62.0625,97,55,0.71062
9630370,-0.18500,61.8125,97,55,0.70305
9630380,0.20500,61.6250,97,55,0.69451
9630390,1.01500,61.3750,97,55,0.68498
9630400,1.67500,60.9375,97,55,0.66496
9630410,1.39500,60.7500,97,55,0.65348
9630420,1.39500,60.7500,97,55,0.65348
9630430,-0.21000,60.2500,97,55,0.62808
9630440,-0.21000,60.2500,97,55,0.62808
9630450,-0.30000,59.4375,97,55,0.58730
9630460,-0.30000,59.4375,97,55,0.58730
9630470,-0.26500,59.0000,97,55,0.56068
9630480,-0.25000,58.5625,97,55,0.53529
9630490,-0.24000,58.3125,97,55,0.52454
9630500,-0.23000,58.1250,97,55,0.51453
9630510,-0.22000,57.8750,97,55,0.50403
9630520,-0.22000,57.4375,97,55,0.48376
9630530,-0.21000,57.2500,97,55,0.47424
9630540,-0.20500,57.0000,97,55,0.46520
9630550,-0.19500,56.7500,97,55,0.45690
9630560,-0.19000,56.3125,97,55,0.44151
9630570,-0.18000,56.1875,97,55,0.43468
9630580,-0.16500,56.1250,97,55,0.42833
9630590,-0.15500,56.4375,97,55,0.42222
9630600,-0.13500,58.9375,97,55,0.41343
9630610,-0.12000,61.6875,97,55,0.40928
9630620,-0.10500,65.4375,97,55,0.40513
9630630,-0.08500,70.0000,97,55,0.40098
9630640,-0.06500,80.0000,97,55,0.39316
9630650,-0.06500,80.0000,97,55,0.39316
9630660,-0.00500,88.8750,97,55,0.38559
9630670,0.02000,92.4375,97,55,0.38217
9630680,0.05000,97.6250,97,55,0.37534
9630690,0.08000,99.2500,97,55,0.37289
9630700,0.10500,100.4375,97,55,0.37094
9630710,0.13500,101.1875,97,55,0.36850
9630720,0.16500,101.8125,97,55,0.36288
9630730,0.19000,101.7500,97,55,0.35995
9630740,0.20000,101.5625,97,55,0.35726
9630750,0.18000,101.1250,97,55,0.35458
9630760,0.13000,99.8125,97,55,0.34017
9630770,0.07500,99.0000,97,55,0.33480
9630780,0.01000,98.1250,97,55,0.33065
9630790,-0.03500,97.0625,97,55,0.32723
9630800,-0.06500,94.8750,97,55,0.32381
9630810,-0.08500,93.6875,97,55,0.32186
9630820,-0.10000,92.5000,97,55,0.31941
9630830,-0.10500,91.1875,97,55,0.31648
9630840,-0.11000,88.5625,97,55,0.31087
9630850,-0.11500,87.1875,97,55,0.30867
9630860,-0.11500,85.7500,97,55,0.30696
9630870,-0.11500,84.2500,97,55,0.30574
9630880,-0.11500,81.0000,97,55,0.30647
9630890,-0.12000,79.3125,97,55,0.30940
9630900,-0.12000,77.6875,97,55,0.31453
9630910,-0.11500,76.1875,97,55,0.32283
9630920,-0.11500,73.4375,97,55,0.35043
9630930,-0.11500,72.2500,97,55,0.37021
9630940,-0.11500,71.1250,97,55,0.39414
9630950,-0.12000,70.1250,97,55,0.42173
9630960,-0.12000,68.5000,97,55,0.48425
9630970,-0.11500,67.8125,97,55,0.51746
9630980,-0.10500,67.2500,97,55,0.55067
9630990,-0.07500,66.7500,97,55,0.58315
9631000,-0.05500,66.0000,98,55,0.63346
9631010,-0.05000,65.6875,98,55,0.65836
9631020,-0.03500,65.4375,98,55,0.68278
9631030,-0.01500,65.1875,98,55,0.70549
9631040,-0.01500,65.1875,98,55,0.70549
9631050,-0.04000,64.5625,98,55,0.75702
9631060,-0.06500,64.3750,98,55,0.76825
9631070,-0.09500,64.1875,98,55,0.77656
9631080,-0.13500,63.8125,98,55,0.78584
9631090,-0.15500,63.6250,98,55,0.78632
9631100,-0.16000,63.3750,98,55,0.78462
9631110,-0.15500,63.1875,98,55,0.78242
9631120,-0.14500,62.7500,98,55,0.77509
9631130,-0.13500,62.5000,98,55,0.76972
9631140,-0.13500,62.2500,98,55,0.76288
9631150,-0.17500,62.0000,98,55,0.75458
9631160,-0.17000,61.4375,98,55,0.73455
9631170,0.14000,61.1250,98,55,0.72283
9631180,0.89500,60.8750,98,55,0.71013
9631190,1.63500,60.5625,98,55,0.69646
9631200,1.44500,60.0625,98,55,0.67033
9631210,0.52000,59.8125,98,55,0.65617
9631220,-0.15500,59.5000,98,55,0.64127
9631230,-0.32500,59.1875,98,55,0.62564
9631240,-0.29000,58.6250,98,55,0.59389
9631250,-0.26000,58.3750,98,55,0.57802
9631260,-0.25000,58.1250,98,55,0.56264
9631270,-0.23500,57.8125,98,55,0.54750
9631280,-0.22500,57.2500,98,55,0.51893
9631290,-0.21500,57.0000,98,55,0.50720
9631300,-0.21000,56.7500,98,55,0.49670
9631310,-0.20000,56.5000,98,55,0.48571
9631320,-0.19500,56.0625,98,55,0.46471
9631330,-0.18500,55.8125,98,55,0.45519
9631340,-0.18000,55.6250,98,55,0.44640
9631350,-0.17000,55.3750,98,55,0.43785
9631360,-0.16000,54.9375,98,55,0.42222
9631370,-0.15000,54.8750,98,55,0.41490
9631380,-0.14000,55.0625,98,55,0.40781
9631390,-0.14000,55.0625,98,55,0.40781
9631400,-0.10500,59.1875,98,55,0.39048
9631410,-0.08500,62.5625,98,55,0.38510
9631420,-0.06500,66.8125,98,55,0.37949
9631430,-0.04500,71.6875,98,55,0.37411
9631440,-0.02000,81.3750,98,55,0.36386
9631450,0.00500,85.6250,98,55,0.35922
9631460,0.03500,89.2500,98,55,0.35482
9631470,0.03500,89.2500,98,55,0.35482
9631480,0.09000,96.2500,98,55,0.34237
9631490,0.12000,97.4375,98,55,0.33944
9631500,0.14500,98.1250,98,55,0.33700
9631510,0.18000,98.5000,98,55,0.33407
9631520,0.21000,98.4375,98,55,0.32674
9631530,0.23000,98.1875,98,55,0.32259
9631540,0.21500,97.6875,98,55,0.31795
9631550,0.17500,97.0625,98,55,0.31331
9631560,0.11000,95.4375,98,55,0.30452
9631570,0.04500,94.4375,98,55,0.30037
9631580,-0.00500,93.4375,98,55,0.29621
9631590,-0.04000,92.3750,98,55,0.29231
9631600,-0.06500,90.1250,98,55,0.28742
9631610,-0.08000,88.8750,98,55,0.28400
9631620,-0.09500,87.6250,98,55,0.28034
9631630,-0.09500,86.3125,98,55,0.27668
9631640,-0.10500,83.5625,98,55,0.26935
9631650,-0.10500,82.0625,98,55,0.26593
9631660,-0.10500,80.5000,98,55,0.26300
9631670,-0.11000,78.9375,98,55,0.26081
9631680,-0.11000,75.7500,98,55,0.26056
9631690,-0.11000,74.1875,98,55,0.26349
9631700,-0.11500,72.8125,98,55,0.26911
9631710,-0.11000,71.5000,98,55,0.27790
9631720,-0.11000,69.1250,98,55,0.30818
9631730,-0.11000,68.1250,98,55,0.32967
9631740,-0.11000,67.2500,98,55,0.35482
9631750,-0.11000,66.5000,98,55,0.38315
9631760,-0.10500,65.2500,98,55,0.44615
9631770,-0.09500,64.6875,98,55,0.47912
9631780,-0.08000,64.2500,98,55,0.51160
9631790,-0.08000,64.2500,98,55,0.51160
9631800,-0.04500,63.2500,98,55,0.58828
9631810,-0.03500,63.0000,98,55,0.61270
9631820,-0.01000,62.7500,98,55,0.63516
9631830,-0.00500,62.5625,98,55,0.65543
9631840,-0.02500,62.1875,98,55,0.68718
9631850,-0.05000,62.0625,98,55,0.69890
9631860,-0.08000,61.9375,98,55,0.70794
9631870,-0.12500,61.8125,98,55,0.71429
9631880,-0.15000,61.5000,98,55,0.72039
9631890,-0.15500,61.3750,98,55,0.71966
9631900,-0.15000,61.2500,98,55,0.71697
9631910,-0.14500,61.1250,98,55,0.71355
9631920,-0.13500,60.7500,98,55,0.70379
