RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
11424980,-0.10500,57.7500,103,57,0.33284
11424990,-0.09000,59.0000,103,57,0.33016
11425000,-0.07500,63.3750,104,57,0.32430
11425010,-0.05500,66.3125,104,57,0.32137
11425020,-0.03000,69.6250,104,57,0.31868
11425030,-0.00500,73.2500,104,57,0.31600
11425040,-0.00500,73.2500,104,57,0.31600
11425050,0.04500,84.5625,104,57,0.30794
11425060,0.08000,88.0000,104,57,0.30525
11425070,0.11000,91.1250,104,57,0.30256
11425080,0.14500,96.1875,104,57,0.29988
11425090,0.17500,98.1250,104,57,0.29817
11425100,0.21500,99.6250,104,57,0.29621
11425110,0.24500,100.8125,104,57,0.29402
11425120,0.27500,102.0625,104,57,0.28962
11425130,0.26500,102.2500,104,57,0.28767
11425140,0.21500,102.1875,104,57,0.28547
11425150,0.13500,101.8750,104,57,0.28352
11425160,0.05000,100.8750,104,57,0.27937
11425170,-0.02500,100.1250,104,57,0.27790
11425180,-0.09000,99.3125,104,57,0.27692
11425190,-0.11500,98.3750,104,57,0.27521
11425200,-0.12000,96.3750,104,57,0.27082
11425210,-0.12500,95.3125,104,57,0.26813
11425220,-0.12500,94.1875,104,57,0.26569
11425230,-0.12500,93.0000,104,57,0.26325
11425240,-0.12500,90.5000,104,57,0.25934
11425250,-0.13000,89.1250,104,57,0.25861
11425260,-0.15000,87.5625,104,57,0.25958
11425270,-0.14500,86.0000,104,57,0.26300
11425280,-0.12000,82.7500,104,57,0.27619
11425290,-0.12000,81.1875,104,57,0.28742
11425300,-0.12000,79.6875,104,57,0.30281
11425310,-0.12000,78.2500,104,57,0.32234
11425320,-0.12000,75.6875,104,57,0.37192
11425330,-0.12500,74.5625,104,57,0.40049
11425340,-0.12500,73.5625,104,57,0.43028
11425350,-0.12000,72.6250,104,57,0.46032
11425360,-0.12000,71.1250,104,57,0.51819
11425370,-0.12500,70.5625,104,57,0.54139
11425380,-0.12500,70.0625,104,57,0.56068
11425390,-0.12000,69.6250,104,57,0.58046
11425400,-0.10500,68.9375,104,57,0.61612
11425410,-0.18000,68.7500,104,57,0.63053
11425420,-0.21500,68.5000,104,57,0.64249
11425430,-0.15500,68.3750,104,57,0.65226
11425440,-0.15500,68.3750,104,57,0.65226
11425450,-0.11500,67.9375,104,57,0.66813
11425460,-0.11500,67.9375,104,57,0.66813
11425470,-0.26500,67.6875,104,57,0.67033
11425480,-0.27000,67.3750,104,57,0.66593
11425490,-0.26500,67.1875,104,57,0.66252
11425500,-0.27000,67.0000,104,57,0.65836
11425510,-0.28000,66.8125,104,57,0.65324
11425520,-0.27000,66.4375,104,57,0.64054
11425530,-0.25500,66.2500,104,57,0.63297
11425540,-0.23000,66.0000,104,57,0.62418
11425550,-0.20500,65.6875,104,57,0.61416
11425560,-0.17500,65.1250,104,57,0.59170
11425570,-0.16000,64.8750,104,57,0.58046
11425580,-0.18000,64.5625,104,57,0.56947
11425590,-0.21000,64.3125,104,57,0.55751
11425600,-0.01500,63.8125,104,57,0.53309
11425610,0.62500,63.5625,104,57,0.52112
11425620,0.62500,63.5625,104,57,0.52112
11425630,1.58000,63.0625,104,57,0.49768
11425640,0.81000,62.5625,104,57,0.47570
11425650,0.01500,62.3125,104,57,0.46545
11425660,-0.27000,62.0625,104,57,0.45543
11425670,-0.25000,61.8750,104,57,0.44615
11425680,-0.22000,61.4375,104,57,0.43175
11425690,-0.20500,61.1875,104,57,0.42491
11425700,-0.19000,60.9375,104,57,0.41856
11425710,-0.18000,60.7500,104,57,0.41270
11425720,-0.17000,60.2500,104,57,0.40269
11425730,-0.16000,60.0000,104,57,0.39829
11425740,-0.14500,59.7500,104,57,0.39414
11425750,-0.13500,59.5625,104,57,0.39023
