RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
6600000,-0.08500,88.5625,106,57,0.30085
6600010,-0.09500,87.1250,106,57,0.29866
6600020,-0.09500,85.7500,106,57,0.29670
6600030,-0.09500,84.3750,106,57,0.29426
6600040,-0.09000,81.6875,106,57,0.28547
6600050,-0.09000,80.3125,106,57,0.28010
6600060,-0.09000,78.8125,106,57,0.27546
6600070,-0.08500,77.3125,106,57,0.27179
6600080,-0.08500,74.0625,106,57,0.27009
6600090,-0.10000,72.3750,106,57,0.27350
6600100,-0.15500,70.7500,106,57,0.28083
6600110,-0.18000,69.3125,106,57,0.29255
6600120,-0.13500,66.9375,106,57,0.32454
6600130,-0.10500,65.9375,106,57,0.34896
6600140,-0.10500,65.1875,106,57,0.37900
6600150,-0.08000,64.5625,106,57,0.41392
6600160,-0.04000,63.7500,106,57,0.49328
6600170,0.00000,63.5625,106,57,0.53431
6600180,0.00000,63.4375,106,57,0.57387
6600190,-0.04500,63.4375,106,57,0.61099
6600200,-0.09000,63.5000,106,57,0.67448
6600210,-0.13500,63.6875,106,57,0.69988
6600220,-0.17000,63.8125,106,57,0.71819
6600230,-0.17000,63.8125,106,57,0.71819
6600240,-0.17000,64.1875,106,57,0.75189
6600250,-0.16000,64.2500,106,57,0.75824
6600260,-0.15500,64.1875,106,57,0.76166
6600270,-0.14500,64.1250,106,57,0.76239
6600280,-0.20000,63.8750,106,57,0.75580
6600290,-0.20000,63.8750,106,57,0.75580
6600300,0.05000,63.4375,106,57,0.74066
6600310,0.70000,63.2500,106,57,0.73016
6600320,1.39500,62.8125,106,57,0.70769
6600330,1.31500,62.5625,106,57,0.69499
6600340,0.46000,62.3125,106,57,0.68132
6600350,-0.17000,62.0625,106,57,0.66691
6600360,-0.30000,61.5000,106,57,0.63565
6600370,-0.26500,61.2500,106,57,0.61954
6600380,-0.24000,60.9375,106,57,0.60293
6600390,-0.22500,60.6875,106,57,0.58608
6600400,-0.22000,60.0000,106,57,0.55165
6600410,-0.21500,59.6250,106,57,0.53455
6600420,-0.21000,59.2500,106,57,0.51966
6600430,-0.20000,58.8750,106,57,0.50598
6600440,-0.20000,58.8750,106,57,0.50598
6600450,-0.19000,57.8125,106,57,0.46325
6600460,-0.18500,57.5000,106,57,0.45006
6600470,-0.18000,57.1875,106,57,0.43712
