RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
4200000,-0.09500,86.1875,134,76,0.43199
4200010,-0.12500,85.2500,134,76,0.40024
4200020,-0.13000,84.7500,134,76,0.38608
4200030,-0.13500,84.3750,134,76,0.37314
4200040,-0.13000,83.6250,134,76,0.35311
4200050,-0.12500,83.2500,134,76,0.34628
4200060,-0.11500,82.9375,134,76,0.33944
4200070,-0.07500,82.6875,134,76,0.33309
4200080,0.16500,82.1875,134,76,0.32747
4200090,0.75000,82.0000,134,76,0.31770
4200100,0.90500,81.8750,134,76,0.31331
4200110,0.24500,81.6875,134,76,0.30916
4200120,-0.20000,81.5000,134,76,0.30549
4200130,-0.26500,81.1250,134,76,0.29768
4200140,-0.18500,80.9375,134,76,0.29402
4200150,-0.17500,80.7500,134,76,0.29231
4200160,-0.17000,80.5625,134,76,0.29060
4200170,-0.17000,80.0625,134,76,0.28547
4200180,-0.16500,79.8125,134,76,0.28254
4200190,-0.16000,79.5000,134,76,0.27961
4200200,-0.15500,78.8750,134,76,0.27326
4200210,-0.15000,78.5625,134,76,0.26984
4200220,-0.14500,78.2500,134,76,0.26642
4200230,-0.13500,77.9375,134,76,0.26300
4200240,-0.12500,77.1875,134,76,0.25665
4200250,-0.11500,76.8125,134,76,0.25446
4200260,-0.10500,76.5000,134,76,0.25128
4200270,-0.09500,76.1875,134,76,0.24762
4200280,-0.09000,75.9375,134,76,0.24396
4200290,-0.07500,75.3750,134,76,0.23639
4200300,-0.06500,75.2500,134,76,0.23272
4200310,-0.05500,75.4375,134,76,0.22906
4200320,-0.04000,77.6250,134,76,0.22564
4200330,-0.02000,80.0000,134,76,0.21905
4200340,-0.00500,83.3125,134,76,0.21612
4200350,0.01000,87.4375,134,76,0.21416
4200360,0.04000,97.1250,134,76,0.21074
4200370,0.06000,102.2500,134,76,0.20830
4200380,0.08500,107.3750,134,76,0.20488
4200390,0.12000,112.3125,134,76,0.20171
4200400,0.14000,116.7500,134,76,0.19951
4200410,0.17500,123.8750,134,76,0.19463
4200420,0.22000,126.4375,134,76,0.19243
4200430,0.24500,128.4375,134,76,0.19048
4200440,0.26500,129.8125,134,76,0.18877
4200450,0.25500,131.1875,134,76,0.18852
4200460,0.22000,131.3125,134,76,0.18828
4200470,0.15500,131.0000,134,76,0.18779
4200480,0.07000,129.6875,134,76,0.18706
4200490,0.02000,128.6250,134,76,0.18706
4200500,-0.03500,127.4375,134,76,0.18755
4200510,-0.07000,126.0000,134,76,0.18803
4200520,-0.08500,122.7500,134,76,0.18852
4200530,-0.09500,120.8750,134,76,0.19096
4200540,-0.10500,118.9375,134,76,0.19316
4200550,-0.10500,116.8125,134,76,0.19463
4200560,-0.11500,112.3125,134,76,0.20024
4200570,-0.11500,109.8750,134,76,0.20488
4200580,-0.12000,107.3125,134,76,0.20952
4200590,-0.12000,104.7500,134,76,0.21807
4200600,-0.11500,102.3125,134,76,0.23663
4200610,-0.11500,98.1250,134,76,0.27375
4200620,-0.10500,96.6875,134,76,0.30501
4200630,-0.09500,95.6250,134,76,0.34408
4200640,-0.09000,94.8750,134,76,0.37167
4200650,-0.08500,94.1875,134,76,0.42808
4200660,-0.08000,94.0625,134,76,0.48010
4200670,-0.07500,94.0625,134,76,0.54090
4200680,-0.07500,94.1875,134,76,0.61050
4200690,-0.07500,94.2500,134,76,0.63272
4200700,-0.07500,94.3125,134,76,0.64982
4200710,-0.07500,94.2500,134,76,0.66349
4200720,-0.07500,94.1250,134,76,0.67424
4200730,-0.07500,93.7500,134,76,0.68742
4200740,-0.07500,93.5000,134,76,0.68987
4200750,-0.07500,93.1250,134,76,0.69158
4200760,-0.06000,92.7500,134,76,0.69182
4200770,-0.02500,91.8125,134,76,0.68742
4200780,-0.00500,91.3125,134,76,0.68230
4200790,0.00000,90.8125,134,76,0.67546
4200800,0.00000,90.8125,134,76,0.67546
4200810,0.05000,89.3125,134,76,0.64444
4200820,0.05000,89.3125,134,76,0.64444
4200830,0.04000,88.3125,134,76,0.61612
4200840,0.00000,87.2500,134,76,0.58828
4200850,-0.02000,86.6875,134,76,0.57289
4200860,-0.05500,86.1875,134,76,0.55678
4200870,-0.09500,85.6875,134,76,0.54066
4200880,-0.12500,84.7500,134,76,0.51111
4200890,-0.12500,84.3125,134,76,0.49841
4200900,-0.12500,83.8750,134,76,0.48694
4200910,-0.12500,83.5000,134,76,0.47692
4200920,-0.12000,83.1250,134,76,0.46813
4200930,-0.10500,82.4375,134,76,0.45446
4200940,-0.06500,82.1250,134,76,0.44982
4200950,0.16000,81.8750,134,76,0.44493
4200960,0.76500,81.4375,134,76,0.43614
4200970,0.89000,81.2500,134,76,0.43223
4200980,0.43000,81.0000,134,76,0.42882
4200990,-0.19000,80.8125,134,76,0.42564
4201000,-0.24000,80.5000,134,76,0.41954
4201010,-0.18500,80.3125,134,76,0.41661
4201020,-0.17000,80.1250,134,76,0.41392
4201030,-0.17000,79.8750,134,76,0.41123
4201040,-0.16000,79.4375,134,76,0.40757
4201050,-0.15500,79.1875,134,76,0.40562
4201060,-0.15500,78.9375,134,76,0.40342
4201070,-0.14500,78.6250,134,76,0.40098
4201080,-0.14000,78.3125,134,76,0.39829
4201090,-0.13500,77.6875,134,76,0.39243
4201100,-0.13500,77.3125,134,76,0.38950
4201110,-0.12500,77.0000,134,76,0.38608
4201120,-0.11500,76.3125,134,76,0.37900
4201130,-0.10500,76.0000,134,76,0.37607
4201140,-0.09500,75.7500,134,76,0.37338
4201150,-0.08500,75.5000,134,76,0.36996
4201160,-0.06500,75.0625,134,76,0.36215
4201170,-0.05500,75.0625,134,76,0.35800
4201180,-0.04000,75.5000,134,76,0.35409
4201190,-0.02500,76.5625,134,76,0.35018
4201200,-0.01000,78.5000,134,76,0.34628
4201210,0.01000,85.2500,134,76,0.33871
4201220,0.03000,89.8125,134,76,0.33529
4201230,0.05000,94.8125,134,76,0.33187
4201240,0.08000,105.3125,134,76,0.32796
4201250,0.10000,110.4375,134,76,0.32552
4201260,0.13000,115.2500,134,76,0.32283
4201270,0.14500,119.5625,134,76,0.32039
4201280,0.16500,123.3125,134,76,0.31819
4201290,0.20000,128.8125,134,76,0.31429
4201300,0.24000,130.5625,134,76,0.31282
4201310,0.25500,131.8750,134,76,0.31184
4201320,0.24000,132.6250,134,76,0.31111
4201330,0.19500,133.0625,134,76,0.31111
4201340,0.14500,132.7500,134,76,0.31184
4201350,0.07500,132.1875,134,76,0.31233
4201360,0.00000,130.3750,134,76,0.31306
4201370,-0.03500,129.0625,134,76,0.31355
4201380,-0.06500,127.6250,134,76,0.31404
4201390,-0.08500,126.0000,134,76,0.31453
4201400,-0.10500,124.3125,134,76,0.31502
4201410,-0.11500,120.4375,134,76,0.31648
4201420,-0.11500,118.3750,134,76,0.31819
4201430,-0.11500,116.1250,134,76,0.32112
4201440,-0.11500,113.7500,134,76,0.32552
4201450,-0.11500,108.8125,134,76,0.34164
4201460,-0.11500,106.1875,134,76,0.35556
4201470,-0.10500,103.5625,134,76,0.37363
4201480,-0.10000,98.8125,134,76,0.42100
