RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
2134650,1.08000,69.1875,113,66,0.41709
2134660,0.93000,69.0000,113,66,0.41123
2134670,0.30000,68.8750,113,66,0.40537
2134680,-0.16000,68.7500,113,66,0.40024
2134690,-0.17500,68.4375,113,66,0.38999
2134700,-0.16000,68.2500,113,66,0.38462
2134710,-0.17000,68.0625,113,66,0.37900
2134720,-0.17500,67.6875,113,66,0.37363
2134730,-0.17000,67.5000,113,66,0.36264
2134740,-0.16000,67.3125,113,66,0.35726
2134750,-0.15500,67.0625,113,66,0.35189
2134760,-0.14500,66.8125,113,66,0.34676
2134770,-0.14000,66.4375,113,66,0.33675
2134780,-0.13500,66.2500,113,66,0.33309
2134790,-0.12500,66.0000,113,66,0.33016
2134800,-0.11500,65.5000,113,66,0.32259
2134810,-0.10500,65.3125,113,66,0.31868
2134820,-0.10000,65.0625,113,66,0.31453
2134830,-0.09000,64.9375,113,66,0.31038
2134840,-0.08500,64.8125,113,66,0.30647
2134850,-0.06500,64.8750,113,66,0.29988
2134860,-0.05500,65.2500,113,66,0.29670
2134870,-0.04500,66.3750,113,66,0.29353
2134880,-0.03000,71.7500,113,66,0.29158
2134890,-0.01500,76.1250,113,66,0.28791
2134900,0.00000,81.2500,113,66,0.28596
2134910,0.01500,86.5000,113,66,0.28376
2134920,0.04000,95.8750,113,66,0.27961
2134930,0.06000,99.6875,113,66,0.27790
2134940,0.09000,102.9375,113,66,0.27668
2134950,0.11500,105.8125,113,66,0.27570
2134960,0.14000,108.1250,113,66,0.27521
2134970,0.18000,111.1875,113,66,0.27424
2134980,0.20500,111.9375,113,66,0.27424
2134990,0.23500,112.3125,113,66,0.27473
2135000,0.26500,112.3750,113,66,0.27521
2135010,0.27500,112.3125,113,66,0.27546
2135020,0.26500,112.1250,113,66,0.27546
2135030,0.23500,111.8750,113,66,0.27546
2135040,0.17500,111.5625,113,66,0.27546
2135050,0.11000,110.7500,113,66,0.27546
2135060,0.04000,110.2500,113,66,0.27546
2135070,-0.03000,109.6250,113,66,0.27546
2135080,-0.06500,108.9375,113,66,0.27595
2135090,-0.09500,107.1250,113,66,0.27741
2135100,-0.12000,106.0000,113,66,0.27766
2135110,-0.13000,104.6875,113,66,0.27790
2135120,-0.13500,101.6875,113,66,0.27839
2135130,-0.14000,99.9375,113,66,0.28181
2135140,-0.14000,98.0000,113,66,0.28596
2135150,-0.13500,95.8750,113,66,0.29255
2135160,-0.14000,91.7500,113,66,0.31673
2135170,-0.14500,90.0000,113,66,0.33529
2135180,-0.14000,88.7500,113,66,0.35433
