RelativeTimeMilliseconds,ECG,ART,ART (Sys),ART (Dia),PPG
7200000,-0.02500,88.5000,101,59,0.35897
7200010,0.01500,91.3750,101,59,0.34896
7200020,0.01500,91.3750,101,59,0.34896
7200030,0.04000,92.6875,101,59,0.34579
7200040,0.09500,95.1250,101,59,0.33944
7200050,0.09500,95.1250,101,59,0.33944
7200060,0.10500,97.0625,101,59,0.33382
7200070,0.05000,98.2500,101,59,0.33089
7200080,0.05000,98.2500,101,59,0.33089
7200090,-0.03000,98.9375,101,59,0.32430
7200100,-0.03000,98.9375,101,59,0.32430
7200110,-0.07000,98.8125,101,59,0.31990
7200120,-0.07000,98.8125,101,59,0.31990
7200130,-0.08500,98.5625,101,59,0.31746
7200140,-0.09500,97.4375,101,59,0.31038
7200150,-0.09500,97.4375,101,59,0.31038
7200160,-0.09500,96.9375,101,59,0.30940
7200170,-0.09500,96.2500,101,59,0.31013
7200180,-0.09500,94.4375,101,59,0.31795
7200190,-0.09500,93.0625,101,59,0.32601
7200200,-0.08500,91.4375,101,59,0.33724
7200210,-0.09000,89.5000,101,59,0.35165
7200220,-0.09000,83.8750,101,59,0.40879
7200230,-0.09000,83.8750,101,59,0.40879
7200240,-0.08500,82.7500,101,59,0.42979
7200250,-0.08500,82.0625,101,59,0.45055
7200260,-0.08000,81.3125,101,59,0.48938
7200270,-0.07500,81.0000,101,59,0.50501
7200280,-0.07500,80.6250,101,59,0.51868
7200290,-0.07500,80.1875,101,59,0.53309
7200300,-0.07000,79.1250,101,59,0.56215
7200310,-0.06500,78.5000,101,59,0.57607
7200320,-0.06500,77.1875,101,59,0.60269
7200330,-0.06500,76.0000,101,59,0.62784
7200340,-0.06500,76.0000,101,59,0.62784
7200350,-0.06500,75.0625,101,59,0.64982
7200360,-0.06500,74.6250,101,59,0.65934
7200370,-0.06500,74.6250,101,59,0.65934
7200380,-0.06500,73.7500,101,59,0.67155
7200390,-0.07000,73.3750,101,59,0.67741
7200400,-0.07500,72.9375,101,59,0.68327
7200410,-0.07500,71.7500,101,59,0.69621
7200420,-0.07500,71.3750,101,59,0.69866
7200430,-0.07500,71.3750,101,59,0.69866
7200440,-0.06500,70.5625,101,59,0.70012
7200450,-0.06500,70.5625,101,59,0.70012
7200460,-0.10500,69.3750,101,59,0.69109
7200470,-0.11500,69.0000,101,59,0.69621
7200480,-0.11500,69.0000,101,59,0.69621
7200490,-0.06000,67.8750,101,59,0.70085
7200500,-0.06000,67.8750,101,59,0.70085
7200510,-0.07000,67.5000,101,59,0.69328
7200520,-0.06500,66.8125,101,59,0.67521
7200530,-0.06500,66.8125,101,59,0.67521
7200540,-0.08500,65.8125,101,59,0.64713
